product_id,comment,comment_clean,rating,positive,negative
iphone-16-pro-max,mua máy về được ngày thì bị dính lỗi reset và panic máy giật lag pin tuột nhanh đem ra điện máy xanh đổi thì bảo gửi máy mình đi thẩm định trong khi lúc đầu mua thì bảo lỗi là đổi lỗi rành rành ra đó đầu còn mua thêm gói 700k nữa hơn 34tr chứ phải 3tr đâu chán thật sự,mua máy dính lỗi reset panic máy giật lag pin tuột nhanh đem điện_máy xanh đổi bảo gửi máy đi thẩm_định đầu mua bảo lỗi đổi lỗi rành rành đầu mua gói chán,2,0,1
iphone-16-pro-max,mình vừa mua ip16 promax vào tối ngày mình dùng được vài hôm thì cảm nhận được màn hình bị đơ đến tối ngày rạng sáng ngày mình dùng xong sạc đến sáng thì mở không lên nguồn mang ra bảo hành thì bảo do hết pin có ai dùng điện thoại mà ngu đến mức không biết điện thoại bị hết pin nên sập nguồn mà mang đi bảo hành từ nay về sau không bao giờ mua bất kì món gì từ thế giới di động nữa,mua ip16 promax tối hôm cảm_nhận màn_hình đơ tối rạng_sáng xong sạc không bảo hành bảo hết pin điện_thoại ngu không điện_thoại hết pin sập đi bảo hành không bao mua bất kì món thế_giới di_động,1,0,1
iphone-16-pro-max,mua được ngày tự động tắt nguồn khởi động lại biết thế để xài,mua tự_động tắt khởi_động xài,1,0,1
iphone-16-pro-max,vưa mua đã phải mang đi hãng bao hanh ngay đập hôp mới ra khi cua hang ma cam đã bị nứt quay lại thì bao do mình làm rơi vỡ trong khi máy không vệt xước lại bị nứt mẻ ở cam,vưa mua đi hãng bao_hanh đập hôp mới cua_hang ma cam nứt bao rơi vỡ máy không vệt xước nứt mẻ cam,1,0,1
iphone-16-pro-max,mới ghim sạc lần sao tự dưng báo chu kì sạc lần là sao nhỉ,mới ghim sạc dưng báo chu_kì sạc,2,0,1
iphone-16-pro-max,mua được ngày ngày đầu tiên có cảm nhận tụt pin cứ 510p tụt ngày thứ cảm giác bàn phím đánh máy nhanh thì đôi lúc không ăn hiện tại ổn định hơn lúc này rất muốn đổi nhưng nghĩ chắc rất rườm rà nên thôi đến bây giờ thì chơi game cụ thể đấu trường chân lý thì nóng máy pin tụt game cỡ 40p là nói chung chơi game liên tục chắc cỡ tiếng là hết pin kèm theo nóng máy trong khi mình từng chơi game này trên ip13 pro thì không có nóng máy ngoài ra chat trên mess thì bàn phím đang kêu nhỏ nhỏ tự dưng tiếng phím kêu cạch cạch như kiểu chat mở loa mình đang tự hỏi như trên là ổn định hay không vì chẳng biết so sánh như nào nhưng mình sẽ đánh giá 2 sao vì thật sự thất vọng hơn mình hy vọng khi bỏ ra số tiền cao,mua cảm_nhận tụt pin 510 p tụt cảm_giác bàn_phím đánh_máy nhanh đôi không ổn_định đổi rườm_rà game đấu_trường chân_lý nóng máy pin tụt game cỡ 40 p game liên_tục cỡ tiếng hết pin kèm nóng máy game ip13 pro không nóng máy chat mess bàn_phím kêu nhỏ nhỏ dưng tiếng phím kêu cạch cạch kiểu chat loa ổn_định không chẳng so_sánh hai_sao thất_vọng hy_vọng tiền,2,0,1
iphone-16-pro-max,mua được ngày rồi thấy mọi người nói bị cái này nhiều lắm nay mới được trải nghiệm cảm giác bàn phím chạm không nhạy nhiều lúc đánh chữ bên này lại nhảy qua chữ bên khác,mua lắm mới trải_nghiệm cảm_giác bàn_phím chạm không nhạy đánh chữ nhảy chữ,2,0,1
iphone-16-pro-max,mua nay được ngày bị đứng màn hình phải khởi động lại lần thế có được gọi là lỗi có chính sách đổi trả đổi không,mua đứng màn_hình khởi_động gọi lỗi chính_sách đổi trả đổi không,2,0,1
iphone-16-pro-max,mới mua có mấy ngày là thấy bị lỗi rồi chán thật,mới mua mấy lỗi chán,1,0,1
iphone-16-pro-max,mới mua được tuần đã dính lỗi reset và panic rồi nói chung iphone lỗi tùm lum bực mình thật sự,mới mua tuần dính lỗi reset panic iphone lỗi tùm_lum bực_mình,1,0,1
iphone-16-pro-max,pin không đúng theo thông số giờ dùng yotob mang ra cùng thế giới di động teas chỉ được hơn phút đã giảm trong khi đó không để ý youtube tắt lúc nào thế giới di động không cho đổi trong khi đó mua chưa được ngày,pin không thông_số yotob thế_giới di_động teas phút giảm không để_ý tắt thế_giới di_động không đổi mua,1,0,1
iphone-16-pro-max,mới vừa mua hôm qua ngày bốc hộp ra vào phần cài đặc báo chu kỳ sạc lần nhân viên giải thích là do bên hãng apple test nên báo lần tôi ok với lời giải thích đó nhưng qua ngày hôm sao nó lại báo chu kỳ sạc lần lưu ý là tui chưa từng ghim sạc nhưng vẫn báo chu kỳ sạc lần có hình ảnh dẫn chứng tui có đính kèm gọi tổng đài khiếu nại thì bảo tình trạng này phải gởi về hãng apple để thẩm định lỗi tầm ngày mới có kết quả mới đập hộp bị tình trạng như vậy mà thế giới di động không có chính sách gì để hổ trợ nhanh chóng hoặc hổ trợ đổi máy mới hoặc có biện pháp gì nhanh gọn lẹ cho khách bắt khách mới vừa mua dở đập hộp phải gởi đi hãng ngày để thẩm định cho hỏi cách xử lý như vậy có tốt không có làm khách hàng hài lòng không,mới mua hôm_qua bốc hộp cài đặc báo chu_kỳ sạc nhân_viên giải_thích hãng apple test báo ok giải_thích hôm báo chu_kỳ sạc lưu_ý tui ghim sạc báo chu_kỳ sạc hình_ảnh dẫn_chứng tui đính_kèm gọi tổng_đài khiếu_nại bảo gởi hãng apple thẩm_định lỗi tầm mới kết_quả mới đập_hộp thế_giới di_động không chính_sách hổ trợ nhanh_chóng hổ trợ đổi máy mới biện_pháp nhanh_gọn lẹ bắt mới mua dở đập_hộp gởi đi hãng thẩm_định tốt không khách_hàng hài không,2,0,1
iphone-16-pro-max,mới lấy máy buổi tối sáng hôm sau đi làm quay video thì 8h là đứng màn hình thậm chí khởi động lại màn hình thì chậm lúc ăn cảm ứng lúc không,mới máy tối hôm đi video 8 h đứng màn_hình chí khởi_động màn_hình chậm cảm_ứng không,1,0,1
iphone-16-pro-max,rất tệ không nên mua mua đổi thêm gói mở rộng mà điện thoại bị panic và reset shop nói không lỗi,tệ không mua_mua đổi gói mở_rộng điện_thoại panic reset shop không lỗi,1,0,1
iphone-16-pro-max,chất lượng sản phẩm quá tệ máy vừa mở hộp đã bị tróc sơn li ti ở sườn mang về nhà soi kĩ mới thấy người dùng không thể tạo ra được vết như thế mình có mang ra chỗ mua để đổi nhưng không cho đổi máy khác không hiểu chính sách đổi kiểu gì trong khi lỗi của nó cả cái điện thoại 35tr chứ có ít đâu đập hộp mà như mua hàng cũ,chất_lượng sản_phẩm tệ máy hộp tróc sơn li_ti sườn soi kĩ mới người_dùng không thể vết chỗ mua đổi không đổi máy không chính_sách đổi kiểu lỗi điện_thoại đập_hộp mua hàng cũ,1,0,1
iphone-16-pro-max,bỏ mấy chục triệu ra để nhận về cục tức chế độ bảo hành kiểm tra thì lề mề bên này đùng đẩy trách nhiệm cho bên kia sợ thật sự,mấy chục triệu cục tức chế_độ bảo hành kiểm_tra lề_mề đùng đẩy trách_nhiệm kia sợ,1,0,1
iphone-16-pro-max,máy mua tuần lỗi đơ màn pin nhanh hết để qua đêm không dùng vẫn tuột 6 nói chung là thất vọng,máy mua tuần lỗi đơ màn pin nhanh hết đêm không tuột sáu thất_vọng,2,0,1
iphone-16-pro-max,mình mua bên thế giới di động các bạn bảo điện máy xanh với thời di động là mua iphone promax hay cứ bị lỗi cứ khởi động lại hoài kèm theo máy nhanh hết pin sang thắc mắc thì nói do phần mềm cài lên ios vẫn bị giờ câu trả lời vẫn cứ là do lỗi phần mêm hãng thất vọng vô cùng luôn lỗi kêu đổi mà giờ cứ kêu về dùng đi có gì báo lại,mua thế_giới di_động bảo điện_máy xanh thời di_động mua iphone promax lỗi khởi_động hoài kèm máy nhanh hết pin sang thắc_mắc phần_mềm cài ios câu trả_lời lỗi mêm hãng thất_vọng vô_cùng lỗi kêu đổi kêu đi báo,1,0,1
iphone-16-pro-max,nói là lỗi đổi trong tháng đến lúc gửi đi bảo hành thì bảo không lỗi chạy lại mỗi phần mềm và chạy lại không cho đổi máy khác trong khi đó các chỗ khác vẫn cho đổi,lỗi đổi gửi đi bảo hành bảo không lỗi chạy phần_mềm chạy không đổi máy chỗ đổi,1,0,1
iphone-16-pro-max,tôi khuyên các bạn có ý định mua thì không nên mua nhất là mua ở điện máy xanh và thế giới di động lúc mua thì bảo hư gì đổi nấy như hoặc lỗi là đổi máy tôi mua về đến một ngày ngày thứ hai phát hiện lỗi và gửi máy để đổi thì văn vở các kiểu rồi đi thẩm định thẩm định thì không ra kết quả lỗimà máy thì lỗi rõ rành rành ra đấy cả nhân viên của thế giới di động cũng công nhận mà bọn thẩm định máy không cho đổi bảo đổi thì mất phí vậy mà đề ra cái chính sách cùi bắp làm ra đấy để lừa người mua hàngvăn vở lỗi phần mềm chạy cập nhật máy là để chạy xong cập nhật vẫn bị thì kêu gio lỗi phần mềm để đổimà chính sách đã ghi rõ hư gì đổi nấy giờ máy sản suất tự nhiên lỗi phần mềm rồi đổi lỗi phần cứng cho đổi các bạn mà mua máy cứ qua fpt mà mua một đổi một hàng lỗi ngay và luôn chừa sau không bao giờ mua đồ chi ở fpt ngán và ngấy luôn bị dụ mua thêm quả bảo hành 700k tệ,khuyên ý_định mua không mua mua điện_máy xanh thế_giới di_động mua bảo hư đổi lỗi đổi máy mua thứ_hai phát_hiện lỗi gửi máy đổi văn kiểu đi thẩm_định thẩm_định không kết_quả lỗimà máy lỗi rõ_rành rành đấy nhân_viên thế_giới di_động công_nhận bọn thẩm_định máy không đổi bảo đổi phí đề chính_sách cùi bắp đấy lừa người_mua hàngvăn lỗi phần_mềm chạy cập_nhật máy chạy xong cập_nhật kêu gio lỗi phần_mềm đổimà chính_sách ghi hư đổi máy sản suất tự_nhiên lỗi phần_mềm đổi lỗi cứng đổi mua máy fpt mua đổi hàng lỗi chừa không bao mua đồ chi fpt ngán ngấy dụ mua bảo hành tệ,1,0,1
iphone-16-pro-max,máy bị lỗi sập nguồn có đem qua bảo hành cơ sở tại cầu diễn nhân viên không thèm kiểm tra máy lúc mình về quê tại ba vìm có gọi lên tổng đài bên tổng đài có báo đem ra cửa hàng thế giới di động gần nhất để được bảo hành mình có đem ra thế giới di động tản lĩnh ba vì bạn nhân viên lại báo đem xuống chỗ mua cầu diễn để bảo hành mà trước đó mình cũng có đem qua cửa hàng ở cầu diễn rồi không bạn nào kiểm tra lỗi cho mình cả mong thế giới di động đọc được đánh giá này và liên lạc hỗ trợ bảo hành cho mình,máy lỗi sập đem bảo hành cơ_sở cầu_diễn nhân_viên không thèm kiểm_tra máy quê vìm gọi tổng_đài tổng_đài báo đem cửa_hàng thế_giới di_động bảo hành đem thế_giới di_động tản lĩnh ba_vì nhân_viên báo đem xuống chỗ mua cầu_diễn bảo hành đem cửa_hàng cầu_diễn không kiểm_tra lỗi mong thế_giới di_động đọc liên_lạc bảo hành,1,0,1
iphone-16-pro-max,máy vừa mới mua bị hư do nhà sản xuất nhưng không cho đổi mua thì kêu chính sách bảo hành đổi bịp,máy mới mua hư sản_xuất không đổi mua kêu chính_sách bảo hành đổi bịp,1,0,1
iphone-16-pro-max,máy lỗi rành rành ra nói bảo hành đổi xong vòng vo tam quốc bịp bợm,máy lỗi rành rành bảo hành đổi xong vòng vo_tam quốc bịp_bợm,1,0,1
iphone-16-pro-max,không thể chấp nhận được mang máy đi bảo hành hơn ngày chưa có kết quả bị giờ muốn trả máy lại cho tgdđ do máy bị lỗi chứ không phải do khách hàng không thích dùng vẫn bị mất giá trị sản phẩm của cầm tiền đi mua máy máy hư mình mất tiền trong time chính sách đổi trả tưởng chính sách của tgdđ tốt hơn mua sai lầm,không thể chấp_nhận máy đi bảo hành kết_quả trả máy tgdđ máy lỗi không khách_hàng không sản_phẩm cầm tiền đi mua máy máy hư tiền time chính_sách đổi trả tưởng chính_sách tgdđ tốt mua sai_lầm,1,0,1
iphone-16-pro-max,tôi bị khởi động lại máy suốt không hài lòng sản phẩm,khởi_động máy_suốt không hài sản_phẩm,2,0,1
iphone-16-pro-max,lỗi reset và panic có đổi được không,lỗi reset panic đổi không,1,0,1
iphone-16-pro-max,máy bị đơ cảm ứng,máy đơ cảm_ứng,1,0,1
iphone-16-pro-max,màn hình đã có quay video đến hỗ trợ kỹ thuật để đổi vì lỗi thì bảo phải gửi về hãng đến ngày có giấy mới đổi trong khi chính sách ghi đổi ngay và luôn nhưng yêu cầu có giấy thẩm định trong khi biết có giấy thẩm định phải đợi bên hãng nhưng vẫn ghi câu hư gì đổi nấy ngay và luôn lừa lần cuối mua hàng,màn_hình video kỹ_thuật đổi lỗi bảo gửi hãng giấy mới đổi chính_sách ghi đổi giấy thẩm_định giấy thẩm_định đợi hãng ghi câu hư đổi lừa mua hàng,1,0,1
iphone-16-pro-max,lỗi panic và reset mọi người nên cẩn thận khâu bảo hành đợi lâu đấy,lỗi panic reset cẩn_thận khâu bảo hành đợi đấy,1,0,1
masstel-izi-10,mong tổng đài tư vấn chính sách bảo hành,mong tổng_đài tư_vấn chính_sách bảo hành,2,0,1
masstel-izi-10,dòng này ra bị lỗi tự động tắt nguồn rồi bật lại mình đã đi đổi sản phẩm khác nhưng về dùng vẫn vậy,dòng lỗi tự_động tắt bật đi đổi sản_phẩm,1,0,1
masstel-izi-10,đã mua khoảng tháng nhưng loa đã hỏng không nghe được tôi cần liên lạc với cơ sở vôi lạng giang để giải quyết,mua loa hỏng không liên_lạc cơ_sở vôi lạng_giang giải_quyết,2,0,1
masstel-izi-10,mua đến nay được ngày xài mới ngày nguồn mở lúc lên lúc không lở xài hết pin sạc là không mở được nguồn luôn tôi cần hỗ trợ để trả lại máy,mua xài mới không lở xài hết pin sạc không trả máy,2,0,1
masstel-izi-10,pin rất nhanh hết để không xài ngày đã hết rồi,pin nhanh hết không xài hết,2,0,1
masstel-izi-10,chính sách tào lao 1 người mua máy người lớn tuổi bắt chạy ra tới cửa hàng mới bán,chính_sách tào_lao người_mua máy người_lớn bắt chạy cửa_hàng mới,1,0,1
masstel-izi-10,mua máy điện thoại cho người lớn tuổi bắt đem sim ra mới bán nhân viên trả lời người mua máy do qui định cty,mua máy điện_thoại người_lớn bắt đem sim mới nhân_viên trả_lời người_mua máy qui_định cty,1,0,1
masstel-izi-10,khi nghe gọi dù không có loa trong loa trong dùng chung với loa ngoài khi nghe cuộc gọi loa trong cứ phải quay lưng lại nghe mới rõ nếu không thì người bên cạnh nghe rõ hơn cả người cầm điện thoại nghe giờ muốn đổi sang điện thoại khác có loa trong riêng được không mua về chưa dùng gì nay mới cầm test thử,gọi không loa loa loa cuộc_gọi loa lưng mới không cạnh cầm điện_thoại đổi sang điện_thoại loa không mua mới cầm test thử,2,0,1
masstel-izi-10,pin sạc mãi không đầy đã sạc hơn tiếng vẫn ở mức,pin sạc mãi không sạc tiếng,2,0,1
masstel-izi-10,đã mua cái và cả dùng được một thời gian độ tháng là chết màn hình có cái màn hình sáng liên tục đến khi hết pin thì thôi mặc dù đã cài đặt thời gian sáng màn 30s sau đó được bữa là chết màn,mua thời_gian độ chết màn_hình màn_hình liên_tục hết pin mặc cài_đặt thời_gian màn 30 s bữa chết màn,1,0,1
masstel-izi-10,máy về chưa gì không lên nguồn làm đủ mọi cách rồi tự nhiên sập nguồn xong ngủ luôn,máy không tự_nhiên sập xong ngủ,1,0,1
masstel-izi-10,pin sạc mà mãi không thấy đầy rút ra để không mà phút còn,pin sạc mãi không rút không phút,2,0,1
masstel-izi-10,mua máy lắp sim vào là tự khởi động lại liên tục đã vào đêm đổi lần rồi tuy nhiên vẫn bị lỗi,mua máy lắp sim khởi_động liên_tục đêm đổi nhiên lỗi,1,0,1
masstel-izi-10,mua ngày đổi cái điện thoại quá tệ không sử dụng được,mua đổi điện_thoại tệ không,1,0,1
masstel-izi-10,phím liệt không có tác dụng không mở được máy lại mất công đi đổi,phím liệt không tác_dụng không máy công đi đổi,2,0,1
masstel-izi-10,vừa mua hôm qua nay đã cháy màn hình quá tệ,mua hôm_qua cháy màn_hình tệ,1,0,1
masstel-izi-10,không được trò chơi trò chơi này là để cài người sử dụng tốn tiền,không trò_chơi trò_chơi cài tốn tiền,2,0,1
masstel-izi-10,nghe không ổn định lắm,không ổn_định lắm,2,0,1
masstel-izi-t6,khôi phục lại cài đặt gốc máy vẫn báo cắm tai nghe không hiểu tại sao,khôi_phục cài_đặt gốc máy báo cắm tai không,2,0,1
masstel-izi-t6,điện thoại mình mua dùng được khoảng tháng giờ cứ dùng được hoặc hôm lại bị mất sóng khởi động lại thì lại có sóng rồi lại lặp lại như trên chán,điện_thoại mua hôm sóng khởi_động sóng lặp_lại chán,2,0,1
masstel-izi-t6,mới mua về được mấy ngày thì liệt phím,mới mua mấy liệt phím,1,0,1
masstel-izi-t6,mới vừa mua buổi tối đem về bị lỗi sim sóng sáng đem ra nhờ nhập trả lại tính thêm tiền mua model khác tốt hơn nhưng lỗ đến 100k quy định nếu sản phẩm lỗi trong 24h nhập trả chỉ lỗ không có bao nhiêu tiền nhưng lỗ là quá thiệt thòi cho khách hàng,mới mua tối đem lỗi sim sóng đem nhập trả tiền mua model tốt lỗ quy_định sản_phẩm lỗi 24 h nhập trả lỗ không bao nhiêu tiền lỗ thiệt_thòi khách_hàng,1,0,1
masstel-izi-t6,máy mới mua sạc pin đầy để nghe gọi trong vòng 24h pin tụt khoảng còn chất lượng thì phải dùng thời gian mới biết được,máy mới mua sạc pin gọi vòng 24 h pin tụt chất_lượng thời_gian mới,2,0,1
mobell-f209,loa thoại nghe xíu xíu không nghe nổi nếu bật rảnh tay thì nghe tạm được nói chung khó sử dụng cho người già trót mua ngại đổi nên dùng tạm,loa thoại xíu xíu không nổi bật rảnh tạm người_già trót mua ngại đổi tạm,1,0,1
mobell-f209,rất tệ nhân viên thiếu chuyên nghiệp tổng đài trả lời toàn lý thuyết sử dụng máy quá tệ không nên mua,tệ nhân_viên chuyên_nghiệp tổng_đài trả_lời toàn lý_thuyết máy tệ không mua,1,0,1
mobell-f209,mua về chỉ thấy rung không thấy chuông đâu cả,mua rung không chuông,2,0,1
mobell-f209,cài đặt âm thanh không có chuông khi gọi đến chỉ có chế độ rung mặc dù đã vào phần cấu hình chọn các loại chuông nhưng đều không có tiếng,cài_đặt âm_thanh không chuông gọi chế_độ rung mặc cấu_hình chuông không tiếng,2,0,1
mobell-f209,lỗi sạc pin không ngắt,lỗi sạc pin không ngắt,2,0,1
mobell-f209,không có sạc đi kèm phải mua sạc ngoài,không sạc đi kèm mua sạc,1,0,1
mobell-f209,gọi lúc được lúc không,gọi không,1,0,1
mobell-f209,cảm ứng dùng bị chạm nút menu lướt mạng thì yếu hay bị lắc,cảm_ứng chạm nút menu lướt mạng yếu lắc,2,0,1
mobell-f209,máy không dùng được,máy không,1,0,1
mobell-f209,mua nhanh hết pin ông già biết dùng gì đâu bỏ không ngày hết pin,mua nhanh hết pin ông_già không hết pin,2,0,1
mobell-f209,điện thoại nhanh hết pin vậy ạ,điện_thoại nhanh hết pin,2,0,1
mobell-f209,không hài lòng,không hài,1,0,1
mobell-f309,đặt hàng online và chờ hơn ngày để nhận được hàng nhưng điện thoại không lên nguồn không nhận tín hiệu sạc pin mới đặt về nhưng không thể sử dụng không biết bên bán hàng có kiểm tra tình trạng hoạt động của máy trước khi giao tới khách hàng hay chưa một trải nghiệm quá tệ,hàng online chờ hàng điện_thoại không không tín_hiệu sạc pin mới không thể không bên_bán hàng kiểm_tra hoạt_động máy giao khách_hàng trải_nghiệm tệ,1,0,1
mobell-f309,điện thoại mới mua ngày sạc pin lần đầu tiên máy không đầy pin lúc mua hàng nhân viên nói không rõ ràng giống lừa khách hàng nói là đổi trong tháng đầu giờ điện thoại mới mua ngày hỏng muốn đổi thì lại nói gửi hãng kiểm tra hỏng mới đổi hư phần mềm sẽ bảo hành không đổi mà gửi trong vòng ngày của người ta cần dùng mới mua rồi gửi máy hết nửa tháng lấy gì người ta sài quá tệ cho cửa hàng lớn,điện_thoại mới mua sạc pin máy không pin mua hàng nhân_viên không rõ_ràng lừa khách_hàng đổi đầu điện_thoại mới mua hỏng đổi gửi hãng kiểm_tra hỏng mới đổi hư phần_mềm bảo hành không đổi gửi vòng ta mới mua gửi máy hết nửa ta sài tệ cửa_hàng,1,0,1
mobell-f309,vào nhà mất sóng,sóng,1,0,1
mobell-f309,loa nghe thoại cuộc gọi đến nhỏ,loa thoại cuộc_gọi nhỏ,2,0,1
mobell-f309,loa nghe không rõ,loa không,2,0,1
mobell-m239,pin nhanh hỏng kinh khủng,pin nhanh hỏng kinh_khủng,1,0,1
mobell-m239,điện thoại nói hỗ trợ 4g nhưng khi về lắp sim 4g thì lại báo đổi điện thoại lên 4g là sao nhỉ,điện_thoại 4g lắp sim 4g báo đổi điện_thoại 4g,2,0,1
mobell-m239,cho em hỏi em có mua máy này cho người nhà dùng khi mua em hỏi rất kỹ nhân viên có bảo là hổ trợ 4g nhưng về lắp sim vào thì không gọi được có qua chỗ mua hỏi thì các bạn bảo đợi ngày để cập nhật đến nay ngày rồi vẫn không được khi gọi vẫn báo là máy chỉ hổ trợ 2g là sao ạ,mua máy người_nhà mua kỹ nhân_viên bảo hổ trợ 4g lắp sim không gọi chỗ mua bảo đợi cập_nhật không gọi báo máy hổ trợ 2 g,2,0,1
mobell-m239,máy lỗi hao pin nhanh,máy lỗi hao pin nhanh,1,0,1
mobell-m239,sài được ngày hết pin,sài hết pin,2,0,1
mobell-m239,mới mấy ngày,mới mấy,1,0,1
mobell-m239,máy xài tệ mua cho người lớn sử dụng rất ít xài để không mà cứ cách ngày là phải sạc pin rất phiền lòng,máy xài tệ mua người_lớn xài không sạc pin phiền_lòng,1,0,1
mobell-m239,mới dùng được tuần thử sập nguồn không biết vì sao bin để không dùng cũng chỉ được ngày có hỗ trợ đổi máy khác không shop,mới tuần thử sập không bin không đổi máy không shop,1,0,1
mobell-m239,máy hay tự động khởi động lại tự tắt nguồn được cái loa to,máy tự_động khởi_động tắt loa to,2,0,1
mobell-m239,pin rất yếu sạc đầy pin không dùng gì được có một ngày pin yếu hơn cả smartphone,pin yếu sạc pin không pin yếu smartphone,1,0,1
mobell-m239,bị lôi mới đổi lại cái mới,lôi mới đổi mới,1,0,1
mobell-m239,chưa sạc lần nào cục sạc đã hư,sạc cục sạc hư,2,0,1
mobell-m239,máy phổ thông mà pin khá yếu chỉ được ngày dù nghe gọi rất ít,máy phổ_thông pin khá yếu gọi,2,0,1
mobell-m239,mới dùng được tuần thử sập nguồn không biết vì sao bin để không dùng cũng chỉ được ngày có hỗ trợ đổi máy khác không shop,mới tuần thử sập không bin không đổi máy không shop,1,0,1
mobell-m239,máy hay tự động khởi động lại tự tắt nguồn được cái loa to,máy tự_động khởi_động tắt loa to,2,0,1
mobell-m239,pin rất yếu sạc đầy pin không dùng gì được có một ngày pin yếu hơn cả smartphone,pin yếu sạc pin không pin yếu smartphone,1,0,1
mobell-m239,bị lôi mới đổi lại cái mới,lôi mới đổi mới,1,0,1
mobell-m239,chưa sạc lần nào cục sạc đã hư,sạc cục sạc hư,2,0,1
mobell-m239,máy phổ thông mà pin khá yếu chỉ được ngày dù nghe gọi rất ít,máy phổ_thông pin khá yếu gọi,2,0,1
mobell-m239,pin dùng nhanh hết ngày nào cũng phải sạc trong khi dùng không nhiều,pin nhanh hết sạc không,2,0,1
mobell-m239,điện thoại tệ lắm mới mua ngày hư phim số nhưng bấm vài lần vẫn được nên làm biếng đi bảo hành nay đang ở bệnh viện thì nó gọi người ta nói không nghe để chế độ rảnh tay cũng không nghe bấm gọi lại thì số đầu còn nghe được xong tắt ngấm lùn bực mình vai luôn,điện_thoại tệ lắm mới mua hư phim bấm biếng đi bảo hành bệnh_viện gọi ta không chế_độ rảnh không bấm gọi đầu xong tắt_ngấm lùn bực_mình vai,1,0,1
mobell-m239,tưởng nút lờn ít ai dè nhấp miết mới ăn,tưởng nút lờn dè nhấp miết mới,2,0,1
mobell-m239,nhanh hết pin không dùng một ngày đã hết,nhanh hết pin không hết,2,0,1
mobell-m239,có đèn pin mà không dùng được,đèn_pin không,2,0,1
mobell-m239,pin của mẫu điện thoại này rất nhanh cạn nguồn sau khi xạc đầy mặc dù tôi không sử dụng,pin mẫu điện_thoại nhanh cạn xạc mặc không,1,0,1
mobell-m239,máy hết pin mặc dù sạc đầy không sử dụng mấy,máy hết pin mặc sạc không mấy,2,0,1
mobell-m239,điên thoại tốt những nhanh hết pin,điên thoại tốt nhanh hết pin,2,0,1
mobell-m239,về đứng được hôm thì hư mic,đứng hôm hư mic,2,0,1
mobell-m239,làm sao để nhắn tin khi mà chỉ cho nhập số chứ không nhập được văn bản,nhắn_tin nhập không nhập văn_bản,2,0,1
mobell-m331,máy mới mua chưa đầy tháng mà nhanh hết pin quá không dùng cũng hết muốn đổi máy khác có được không,máy mới mua nhanh hết pin không hết đổi máy không,1,0,1
mobell-m331,sao mình mua cái mà bên mình thì nghe được còn cái dở đó nói gì chả nghe được là sao ạ,mua dở chả,2,0,1
mobell-m331,máy mới mua mà sạc đầy để đem tới sáng hết pin mà đem vô thì nhận viên không cho đổi,máy mới mua sạc đem hết pin đem vô viên không đổi,2,0,1
mobell-m331,lúc nghe cuộc gọi thì mình nói bên kia nghe còn bên kia nói mình không nghe được gì cả,cuộc_gọi kia kia không,1,0,1
mobell-m331,mua về để cài báo thức mà trở thành báo hại vì máy sập nguồn liên tục muốn shop đổi máy của thương hiệu khác,mua cài báo_thức báo hại máy sập liên_tục shop đổi máy thương_hiệu,1,0,1
mobell-m539,sóng yếu quá chập chờn loa to nhưng nghe gọi rất kém,sóng yếu chập_chờn loa to gọi kém,2,0,1
mobell-m539,pin tệ nghe gọi ít chỉ khoảng ngày là hết pin,pin tệ gọi hết pin,2,0,1
mobell-m539,pin nhanh hết quá không dùng gì cũng hết pin model này không nên mua mấy dòng motorola không có camera pin bền hơn mấy dòng có cam này máy nóng pin quá tệ không biết thay pin mới có bị vậy nữa không chăm sóc khách hàng siêu thị kém,pin nhanh hết không hết pin model không mua mấy dòng motorola không camera pin bền mấy dòng cam máy nóng pin tệ không thay pin mới không chăm_sóc khách_hàng siêu_thị kém,1,0,1
mobell-m539,khi mua tôi nói rõ nhu cầu nghe fm khi đem về sử dụng nghe chỉ được đài pin tuột rất nhanh dù không dùng rất không hài lòng về sản phẩm và tư vấn bán hàng,mua nhu_cầu fm đem đài pin tuột nhanh không không hài sản_phẩm tư_vấn hàng,1,0,1
mobell-m539,điện thoại mới mua mỗi lần gọi là cảnh báo chuyển hướng có điều kiện được kích hoạt quá khó chịu đài fm thì không nghe được,điện_thoại mới mua gọi cảnh_báo chuyển_hướng kích_hoạt khó_chịu đài fm không,2,0,1
mobell-m539,ưu điểm màu đỏ tôi thích màn hình lớn dễ nhìn nhược điểm sạc quá lâu khoảng 6h mới đầy chỉ thích hợp sạc qua đêm nắp lưng lỏng lẻo hay bị hở pin tụt quá nhanh không sử dụng để 24h hao pin không có trò chơi loa nghe không hay bàn phím thì tệ khi ấn trở về rất hay bị giật khục gây khó chịuít tiện ích hơn so với các hãng khác tôi thấy sản phẩm này kém hơn so với các dòng điện thoại phổ thông khác,ưu_điểm màu_đỏ màn_hình dễ nhược_điểm sạc 6 h mới thích_hợp sạc đêm nắp lưng lỏng_lẻo hở pin tụt nhanh không 24 h hao pin không trò_chơi loa không bàn_phím tệ ấn trở_về giật khục chịuít tiện_ích hãng sản_phẩm kém dòng điện_thoại phổ_thông,2,0,1
mobell-m539,bin mau hết dùng gọi nhiều tầm 3 ngày,bin mau hết gọi tầm,2,0,1
mobell-m539,tệ,tệ,2,0,1
mobell-m539,điện thoại không định dạng file wmf để chuyển danh bạ từ máy android sang,điện_thoại không định_dạng file wmf danh_bạ máy android sang,2,0,1
