product_id,comment,comment_clean,rating
iphone-14,sản phẩm tốt nguyên seal nguyên kiện,sản_phẩm tốt_nguyên seal_nguyên kiện,5
iphone-14,pin tuột như tuột máu lâu lâu còn bị lag đứng yên rất khó chịu,pin tuột tuột máu lag đứng yên,1
iphone-14,sản phẩm rất ok,sản_phẩm ok,5
iphone-14,sản phẩm dùng rất tốt,sản_phẩm tốt,5
iphone-14,còn hơi chậm chưa mượt lắm,hơi chậm mượt lắm,3
iphone-14,tôm,tôm,5
iphone-14,tuyệt vời,tuyệt_vời,5
iphone-14,ok,ok,5
iphone-14,nổi nóng máy,nổi nóng máy,3
iphone-14,sản phẩm dùng ok,sản_phẩm ok,5
iphone-14,nhân viên nhiệt tình ok,nhân_viên nhiệt_tình ok,4
iphone-14,mượt chụp ảnh đẹp mỗi tội pin không lâu như mong đợi xài từ sáng đến chiều là đã hết sạch pin,mượt chụp ảnh đẹp tội_pin không mong_đợi xài chiều hết sạch pin,5
iphone-14,tốt,tốt,4
iphone-14,dịch vụ ok,dịch_vụ ok,5
iphone-14,hàng sử dụng tốt,hàng sử_dụng tốt,5
iphone-14,không liên quan tới điện thoại từ khi mua hàng nhận được rất nhiều cuộc gọi mời chào từ cờ bạc game thủ không biết có bị bán thông tin không,không liên_quan điện_thoại mua hàng gọi mời_chào cờ_bạc game_thủ không thông không,1
iphone-14,rất tốt,tốt,5
iphone-14,tốt,tốt,5
iphone-14,tốt,tốt,5
iphone-14,máy bị lỗi trong ngày đầu không được hổ trợ đổi máy ngay,máy lỗi đầu không hổ_trợ đổi máy,1
iphone-14,sao mới dùng có ngày cầm nó như bị thay vậy,mới cầm thay,3
iphone-14,sản phẩm rát tốt,sản_phẩm rát tốt,4
iphone-14,tôi xài ok cảm ơn tgđ,xài ok cảm_ơn tgđ,4
iphone-14,sản phẩm ok,sản_phẩm ok,5
iphone-14,tốt,tốt,4
iphone-14,ngày đầu tiên bàn phím hơi lag tải các app khác mở lên thì lại mắc dù wifi rất mạnh,đầu_tiên bàn_phím hơi lag_tải app mắc wifi,3
iphone-14,ok,ok,5
iphone-14,tốt,tốt,5
iphone-14,rất đẹp rất mượt,đẹp mượt,5
iphone-14,còn thời gian dài nữa mới biết như thế nào,thời_gian mới,4
iphone-14,ok,ok,5
iphone-14,ok,ok,5
iphone-14,tốt,tốt,4
iphone-14,ok,ok,4
iphone-14,nhân viên tư vấn nhiệt tình chế độ bảo hành tốt,nhân_viên tư_vấn nhiệt_tình chế_độ bảo_hành tốt,4
iphone-14,máy tốt,máy tốt,4
iphone-14,sau chơi là nó hơi giật giật không chịu luôn,hơi giật_giật không,5
iphone-14,cảm ơn,cảm_ơn,5
iphone-14,hàng quá đẹp,hàng đẹp,5
iphone-15-plus,không chỉnh được camera chụp hình mb chụp được bị ios,không chỉnh_camera chụp hình chụp ios,3
iphone-15-plus,sạc lần một pin kém quá,sạc pin kém,2
iphone-15-plus,màu xanh lá bán lại bao nhiêu ạ,màu xanh lá bao_nhiêu,3
iphone-15-plus,sai mới 4 tháng mà hao hết pin hối hận,sai mới hao hết pin hối_hận,2
iphone-15-plus,mới mua chưa được 1 tháng dùng cũng mướt nhưng lâu lâu đang vào ứng dụng và treo và tự thoát ra không hiểu lý do,mới mua chưa_được mướt ứng_dụng treo thoát không lý,4
iphone-15-plus,mới sài có 8 tháng pin còn quá nửa,mới sài pin nửa,3
iphone-15-plus,tôi mua được tháng giờ màn hình đổ mực khi nhân viên kiểm tra báo tôi có cấn thân máy tôi không thấy nhưng tôi vẫn đồng ý nhưng lại báo hãng có cấn màn hình và hãng báo không bảo hành tôi đã khiếu nại và đang chờ giải quyết không biết ra sao đây mời cả xem coi có thấy cấn màn hình chổi nào không ạ,mua màn_hình đổ mực nhân_viên kiểm_tra báo_cấn thân_máy không đồng_báo hãng cấn màn_hình hãng báo không bảo_hành khiếu_nại chờ giải_quyết không mời coi_cấn màn_hình chổi không,3
iphone-15-plus,trải nghiệm rất tuyệt,trải_nghiệm tuyệt,5
iphone-15-plus,của mua online giá rẻ hơn mua ở tiệm hay shop tại tối qua em mới mua giá hơn 23tr,mua online giá rẻ mua tiệm shop tối mới mua giá 23 tr,4
iphone-15-plus,cài tốt,cài tốt,5
iphone-15-plus,máy xài được mới tháng chu kì sạc chỉ lần đã tuột thấy chất lượng tệ nhỉ,máy xài mới chu_kì sạc tuột chất_lượng tệ,2
iphone-15-plus,hôm qua mình mới mua máy cho mình hỏi sao không kết nối được imess và facetime với sđt được vậy ạ em thử các cách hướng dẫn trên mạng rồi kết vậy có đổi được không ạhuhu,hôm mới mua máy không kết_nối imess facetime sđt thử hướng mạng kết_đổi không ạhuhu,5
iphone-15-plus,sản phẩm tốt máy dùng mượt pin trâu pin tháng đầu hơi hao tới nay vẫn chưa tụt cụm viền camera dễ xước không đụng chạm va đập rơi gì hết vẫn xước ít đánh giá máy tốt nên dùng máy nhẹ xài ốp tay nhiều màu camera đẹp rẻ hơn 14 promax đã mua được tháng,sản_phẩm tốt máy mượt_pin trâu pin đầu hơi hao_tụt cụm viền camera_xước không đụng_chạm va_đập rơi hết xước đánh_giá máy tốt máy nhẹ xài ốp màu camera đẹp rẻ promax mua,5
iphone-15-plus,mềm mượt xài rất tốt giá ok hợp lý,mềm mượt_xài tốt giá ok hợp_lý,5
iphone-15-plus,nhân viên nhiệt tình máy xài êm 10đ,nhân_viên nhiệt_tình máy xài êm 10 đ,5
iphone-15-plus,dùng được ngày thì lỗi không nhận sạc phải reset máy mới nhận sạc vậy là do lỗi phần mềm đúng không nhỉ,dùng_được lỗi không sạc reset máy mới sạc lỗi mềm không,4
iphone-15-plus,mới mua hôm qua máy mượt pin trâu,mới mua hôm máy mượt_pin trâu,5
iphone-15-plus,tuyệt mọi người nên trải nghiệm,tuyệt_trải nghiệm,5
iphone-15-plus,rất hài lòng,hài_lòng,5
iphone-15-plus,tốt,tốt,5
iphone-15-plus,rất đẹp dùng rất tốt,đẹp tốt,5
iphone-15-plus,mua theo lý trí và rất hài lòng,mua lý_trí hài_lòng,5
iphone-15-plus,tốt dùng mượt,tốt mượt,5
iphone-15-plus,máy xài mượt tốt,máy xài mượt tốt,5
iphone-15-plus,cho mình hỏi dòng ip 15 sao trên khe sim lại không in số máy nhỉ,dòng iphone khe sim không in máy,4
iphone-15-plus,cái gì cũng ok từ sản phẩm tới nhân viên hỗ trợ chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgđ ơi,ok sản_phẩm nhân_viên hỗ_trợ thời_gian đổi_liệu máy cũ sang mới chán góp hàng uống trình mua hàng tgđ,5
iphone-15-plus,mình đặt mua ip15 qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy cửa hàng thì không có ốp lưng cường lực có miếng dán chống chày thì bạn nhân viên dán bị bọt khí phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm một trải nghiệm mua hàng cực kì tệ,mua ip15 cửa_hàng máy đợi hồi mới máy cửa_hàng không_có ốp lưng cường_lực miếng dán chống chày nhân_viên dán bọt_khí phản_hồi sạc nóng máy hết mua điện_thoại xong nhân_viên túi_bự chà_bá lửa hết túi mong thông_cảm trải_nghiệm mua hàng cực_kì tệ,1
iphone-15-plus,dùng hơn hai tháng máy ổn định chụp ảnh ổn áp pin cực trâu cầm nhẹ tay màu xinh,hai máy ổn_định chụp ảnh ổn áp_pin cực trâu cầm nhẹ màu xinh,5
iphone-15-plus,giá cao hơn những cửa hàng khác khuyến mãi không hữu ích,giá cửa_hàng khuyến_mãi không hữu_ích,5
iphone-15-plus,ok,ok,5
iphone-15-plus,bị lỗi sạc điện thoại không vào pin khi mới mua có ngày mong thế giới di động liên hệ sớm,lỗi sạc điện_thoại không pin mới mua mong_giới di_động liên_hệ,2
iphone-15-plus,xài pin ngày khỏi suy nghĩ thế giới di động ngã đi phục vụ tốt,xài pin suy_giới di_động ngã đi phục_vụ tốt,5
iphone-15-plus,điện thoại mình mới mua hôm đến nay là mới dùng được mấy hôm mà điện thoại tụt pin nhiều quá có 7 tiếng đồng hồ mình tắt hết wifi 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất pin ra cửa hàng thì các kêu bình thường và không hỗ trợ mấy mới mà vậy thì,điện_thoại mới mua hôm mới dùng_được mấy hôm điện_thoại tụt_pin tiếng đồng_hồ tắt hết wifi 4 g tác_vụ ứng_dụng chạy ngầm không điện_thoại thời_gian tụt_pin cửa_hàng kêu bình không hỗ_trợ mấy mới,3
iphone-15-plus,rất tốt nhẹ rất mượt,tốt nhẹ mượt,5
iphone-15-pro-max,mới mua được tháng sạc lần mà tuột pin đã tuột rồi,mới mua sạc tuột pin tuột,2
iphone-15-pro-max,đã mua iphone 15 pro max hàng đã qua sử dụng tại thế giới di động tuy nhiên sản phẩm không phải mã vn mà là mã indonesia quá thất vọng vì nhân viên không nói rõ sản phẩm không phải của việt nam ngay cả trên website trong mục thông tin của sản phẩm cũng không đề cập tới sản phẩm của nước nào tại sao không nói rõ cho người mua biết để người mua cân nhắc tôi mua hàng tại tgdđ bởi vì tin tưởng sản phẩm iphone này là của thị trường việt nam tuy nhiên lại nhận được sản phẩm của nước ngoài nếu muốn mua iphone của nước ngoài thì có thể lựa chọn rất nhiều hệ thống của các nhà bán lẻ khác chứ đâu cần mua của tgdđ bản thân tôi đã mua khá nhiều hàng cũ của tgdđ để tuy nhiên lần này tôi thực sự thất vọng và có lẽ sẽ cân nhắc thay đổi nơi mua hàng tạm biệt nơi đã từng đặt niềm tin,mua iphone pro max hàng sử_dụng giới di_động_nhiên sản_phẩm không mã vn mã_indonesia thất_vọng nhân_viên không sản_phẩm không việt_nam website mục_thông sản_phẩm không đề_cập sản_phẩm không mua mua cân_nhắc mua hàng tgdđ_tưởng sản_phẩm iphone thị_trường việt_nam_nhiên sản_phẩm mua iphone_thể lựa hệ_thống lẻ mua tgdđ_thân mua khá hàng cũ tgdđ_nhiên thực_thất_vọng_lẽ cân_nhắc thay_đổi mua hàng tạm_biệt niềm,1
iphone-15-pro-max,mình mua điện thoại tháng năm sử dụng tới ngày tháng năm thì bị sụp nguồn bây giờ phải gửi đi bảo hành chờ đợi mất bao nhiêu thời gian và dữ liệu đúng ra những lỗi lặt vặt thì nên gửi đi bảo hành chứ lỗi sập nguồn là phải đổi ngay cho khách một điện thoại khác bỏ ra triệu mua điện thoại mà trải nghiệm dở tệ,mua điện_thoại sử_dụng sụp bây gửi đi bảo_hành chờ_đợi bao_nhiêu thời_gian liệu lỗi lặt_vặt gửi đi bảo_hành lỗi sập đổi điện_thoại triệu mua điện_thoại trải_nghiệm dở_tệ,1
iphone-15-pro-max,tôi mua ngày sản phẩm ok nhưng nay là tháng thấy sạc có vấn đề không biết có đổi được không mong ad tư,mua sản_phẩm ok_sạc vấn_đề không đổi không mong ad tư,4
iphone-15-pro-max,mới mua tháng sạc lần mà pin tụt còn tệ thật sự,mới mua sạc pin tụt tệ,2
iphone-15-pro-max,đặt giới hạn sạc sao vẫn sạc lên được vậy ạ,giới_hạn sạc sạc,4
iphone-15-pro-max,sao máy mình thỉnh thoảng có cuộc gọi đến là bị đơ máy không cảm ứng được ạ,máy thỉnh_thoảng gọi đơ máy không cảm_ứng,4
iphone-15-pro-max,mới mua 15 phút pin tuột nhanh máy nóng,mới mua phút pin tuột nhanh máy nóng,2
iphone-15-pro-max,mới mua tháng hay bị lỗi cuộc gọi đến bắt máy không được là sao vậy,mới mua lỗi gọi bắt máy không,1
iphone-15-pro-max,mua về xài tháng máy chơi được tầm tiếng là nóng máy pin con thôi có bảo hành kiểm tra hay đổi được không,mua xài máy tầm tiếng nóng máy pin bảo_hành kiểm_tra đổi không,3
iphone-15-pro-max,mình mới đập hộp thế giới di động nhưng để qua đêm pin tụt dù đã tắt wifi cần hỗ trợ,mới đập hộp_giới di_động đêm pin tụt tắt wifi hỗ_trợ,3
iphone-15-pro-max,máy mới mua được tháng ở tgđ giờ đổi qua pro max thì bù bao nhiêu nữa bạn ơi,máy mới mua tgđ đổi pro max bù bao_nhiêu,5
iphone-15-pro-max,iphone mình mua t4 bấm soạn thảo văn hay bị đơ,iphone mua t4 bấm soạn_thảo văn_đơ,4
iphone-15-pro-max,tôi mua điện thoại 15 promax sài hơn tháng mà dây sạc bị hư sạc lúc dô lúc không dô là sao làm như mua dây sạc đểu vậy,mua điện_thoại promax sài dây sạc hư sạc dô không dô mua dây sạc đểu,4
iphone-15-pro-max,mới tháng ngày mà đã tuột có sao kh ạ,mới tuột kh,3
iphone-15-pro-max,sạc lần pin còn pin tụt nhanh máy nóng,sạc pin pin tụt_nhanh máy nóng,2
iphone-15-pro-max,tại sao tui mới mua được tháng ngày sạc lần mà pin lại tuột xuống,tui mới mua sạc pin tuột,2
iphone-15-pro-max,vợ tôi tặng iphone 15 prom tôi cảm thấy nó khá giá quá cao so với kinh tế gia đình tối muốn đổi sang sản phẩm khác được không tôi không sử dụng nhiều tác vụ nặng nên vẫn chưa cần thiết cấu hình cao,vợ tặng iphone prom_cảm khá giá kinh_tế gia_đình tối_đổi sang sản_phẩm không không sử_dụng tác_vụ_thiết cấu_hình,3
iphone-15-pro-max,mới mua chưa được tháng chỉ sử dụng cước fb tiktok ngày sạc lần mà giờ xem lại sạc lần mà pin xuống còn trong khi mua cước sạc chính hãng tgdđ quá chán thấy thất vọng thật,mới mua chưa_được sử_dụng cước tiktok sạc sạc pin mua cước sạc hãng tgdđ_chán thất_vọng,2
iphone-15-pro-max,xài tạm đủ muốn lên đời 16 phim thì bù thêm bao nhiêu tiền máy xài cho được tháng,xài tạm đời phim bù bao_nhiêu tiền máy xài,3
iphone-15-pro-max,mua chưa được tháng mà lúc có cuộc gọi tới thỉnh thoảng bị đơ màn hình thỉnh thoảng còn bị đơ máy nửa,mua chưa_được gọi thỉnh_thoảng đơ màn_hình thỉnh_thoảng đơ máy nửa,3
iphone-15-pro-max,cho hỏi ở tiệm mình có dán pq không vậy,tiệm dán pq không,4
iphone-15-pro-max,máy mua mới sạc được lần không dùng để qua đêm cứ bị tụt pin,máy mua mới sạc không đêm tụt pin,3
iphone-15-pro-max,15pro max dùng ok không bị nóng máy lắm chỉ ấm ấm có dán decan bảo vệ máy nữa mình đang đi sạc lần sau các bạn mua củ sạc chính hãng iphone dùng nó sẽ sạc ổn định máy hơn,15 pro max ok không nóng_máy lắm ấm ấm dán decan bảo_vệ máy đi sạc mua củ sạc hãng iphone_sạc ổn_định máy,4
iphone-15-pro-max,mua máy được hơn tháng điều đánh giá đầu tiên là dù promax nhưng không thích bằng thường trước đó tôi sử dụng1 là dù ram 8g nhưng xử lý chậm hay bị đơ nếu thao tác bấm nhanh thì y như rằng điện thoại lác theo luôn phải ấn phím tắt rồi thoát ứng dụng ra vào lại2 là zalo hình ảnh chụp trực tiếp trên ứng dụng zalo quá dở tệ độ nét thua xa con trc tôi dùng 3g cũng là zalo việc chụp nhiều hình ảnh ở camera bên ngoài sau đó vào luôn zalo để chọn gửi đi thì thôi xong nó auto lác ảnh không load được ngay mà phải chờ vài phút hoặc đứng hình luôn với số tiền 30tr bỏ ra thật không đáng mua chút nào,mua máy đánh_giá đầu_tiên promax không sử_dụng1 ram 8 g xử_lý chậm đơ thao_tác bấm nhanh_y điện_thoại lác ấn phím tắt thoát ứng_dụng lại2 zalo hình_ảnh chụp trực_tiếp ứng_dụng zalo dở tệ_độ nét thua trc 3 g zalo chụp hình_ảnh camera_zalo gửi đi xong auto lác ảnh không load chờ phút đứng hình tiền 30 tr không mua chút,2
iphone-15-pro-max,mới mua được tháng sạc lần mà tuột pin tuột rôi,mới mua sạc tuột pin tuột rôi,2
iphone-15-pro-max,thế giới di động lúc nào cũng chênh giá cao hơn nhưng cửa hàng khác nghĩ là uy tín thì vào mua lỗi đổi mua được ngày máy lỗi do nhà sản xuất khi mang đến đổi thì đùn đẩy lằng nhằng lắm,giới di_động chênh_giá cửa_hàng uy_tín mua lỗi_đổi mua máy lỗi sản_xuất đổi đùn_đẩy lằng_nhằng lắm,1
iphone-15-pro-max,máy mình mới sài được tháng ngày từ ngày đến ngày dùng sạc chính hãng và không để nóng máy nhiều mới chỉ sài được chu kỳ mà pin tụt còn mình cần hỗ trợ,máy mới sài sạc hãng không nóng_máy mới sài chu_kỳ pin tụt hỗ_trợ,3
iphone-15-pro-max,pin rất trâu,pin trâu,5
iphone-15-pro-max,em mới mua được 15mp vào ngày nhưng hiện tại máy lướt không đều cảm giác máy bị đơ ít dùng và mau tụt pin nữa em cần hỗ trợ,mới mua 15 mp hiện máy lướt không cảm_giác máy đơ mau tụt_pin hỗ_trợ,2
iphone-15-pro-max,mình mới mua sài được tháng mà mới sạc được lần đã xuống,mới mua sài mới sạc,3
iphone-15-pro-max,máy mới sử dụng được vài tháng mà mắc lỗi pnicfull giờ không biết phải làm sao rất mong được phản hồi từ thế giới di động,máy mới sử_dụng mắc lỗi pnicfull không mong phản_hồi giới di_động,3
iphone-15-pro-max,mua về hôm trước hôm sau phát hiện bụi vào camera liên hệ cửa hàng và khiếu nại đề nghị đổi đổi do lỗi nsx trong tháng đầu quản lý cửa hàng và chăm sóc khách hàng gọi đến nói đó không phải lỗi của nsx nên không đổi bắt gửi đi bảo hành của máy chính hãng có bụi vào camera không phải lỗi do nsx thì là do lỗi của khi để lọt bụi vào à,mua hôm hôm phát_hiện bụi camera liên_hệ cửa_hàng khiếu_nại đề_nghị đổi đổi lỗi nsx đầu quản_lý cửa_hàng chăm_sóc hàng gọi không lỗi_nsx không đổi bắt gửi đi bảo_hành máy hãng bụi_camera không lỗi nsx lỗi lọt bụi,1
iphone-15-pro-max,thế giới di động làm ăn kiểu trẻ con làm ăn kiểu vớ vẩn,giới di_động kiểu trẻ kiểu vớ vẩn,1
iphone-15-pro-max,mình mua pro max này được ngày mà mỗi lần sạc pin là máy nóng qua đêm không sử dụng sáng mở lên bị tuột pin cần hỗ trợ,mua pro max sạc pin máy nóng đêm không sử_dụng tuột pin hỗ_trợ,3
iphone-15-pro-max,bên mình có thu lại máy không ạ mình đang có nhu cầu lên promax máy mình mới mua hôm tại thế giới di động,thu máy không nhu_cầu promax máy mới mua hôm_giới di_động,5
iphone-15-pro-max,mới mua iphone promax ngày sạc mới duy nhất lần lúc sạc thì nóng máy sạc đầy rút ra để qua đêm thì sáng hôm sau tuột mất hết pin nhờ sự hỗ trợ ạ,mới mua iphone promax sạc mới sạc nóng máy sạc rút đêm_hôm tuột hết pin hỗ_trợ,3
iphone-15-pro-max,iphone 15 triệu mới mua sạc bị nóng là sau đó,iphone triệu mới mua sạc nóng,3
iphone-15-pro-max,mình mua iphone pro tại đây mình thấy rất ok,mua iphone pro ok,5
iphone-15-pro-max,mấy xài tháng gì đó mà pin tuột không phanh lần sạc mà xuống quá chán cần được hỗ trợ đã mua rất nhiều sản phẩm của thế giới di động chưa bao giờ chán như cái ip15 pro này,mấy xài pin_tuột không phanh sạc chán hỗ_trợ mua sản_phẩm giới di_động bao chán ip15 pro,2
iphone-15-pro-max,sản phẩm tốt bảo hành tận nơi,sản_phẩm tốt bảo_hành tận,5
iphone-15-pro-max,bên mình có thu mua lại điện thoại không ak,thu_mua điện_thoại không ak,4
iphone-15-pro-max,mới mua ngày đến nay được tháng sạc lần pin tuộc còn,mới mua sạc pin tuộc,3
iphone-15-pro-max,của dán cường lực ở tgdđ là người ta không ghi trên bill hả ,dán cường_lực tgdđ ta không ghi bill hả,3
iphone-15-pro-max,15mp của em mua hồi tháng tới nay sạc được lần mà phần trăm pin trong cài đặt bị tuột thì như nào ạ,15 mp mua hồi sạc trăm pin cài tuột,5
iphone-15-pro-max,mua chua được thang thu lai bao nhieu,mua chua_thang thu lai bao nhieu,5
iphone-15-pro-max,phát hiện ra trong camera có bụi có được hỗ trợ gì không ạ,phát_hiện camera bụi hỗ_trợ không,4
iphone-15-pro-max,máy iphone 15 promax sao nghe chỉ được bên loa là sao ta,máy iphone promax loa ta,4
iphone-15-pro-max,mình mới mua máy iphone 15 triệu đã qua sử dụng cả phụ kiện 28 triệu đưa về tới nhà dây sạc không sử dụng được gọi điện báo thế giới di động nhân viên nói bên em không hỗ trợ dây cáp sạc a mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ,mới mua máy iphone triệu sử_dụng phụ kiện triệu dây sạc không sử_dụng gọi điện báo_giới di_động nhân_viên không hỗ_trợ dây_cáp sạc_a mua sử_dụng đi mua xong mấy tiếng đồng_hồ,1
iphone-15-pro-max,xưa rất thích mua hàng thế giới di động và ủng hộ thường xuyên nhưng sau sự việc nói ra chắc các bạn nhân viên kiểm tra sẽ biết từ đó lâu thật lâu không hề mua hàng ở thế giới di động hay topzone nhưng dù sao cũng mong thế giới di động làm ăn tốt cho nhân viên có công việc ổn định mình đi không đổi tên ngồi không đổi họ các bạn check số sẽ biết mình đang nói gì hehe,xưa mua hàng_giới di_động ủng_hộ xuyên nhân_viên kiểm_tra không hề mua hàng_giới di_động topzone mong_giới di_động tốt nhân_viên công ổn_định đi không đổi không đổi check hehe,5
iphone-15-pro-max,em ơi cho mình hỏi máy mình có tình trạng tụt pin khi tắt nguồn và mở lại có bị sao không ạ,máy tình_trạng tụt pin tắt không,5
iphone-15-pro-max,em mua được 15tháng nhưng tầm ngày trở lại đây pin tụt nhanh em chỉ dùng lướt facebook tiktok thôi không chơi game mà tụt nhanh sạc đầy để qua đêm tụt hỗ trợ em với,mua 15 tháng tầm trở_pin tụt_nhanh lướt tiktok không game tụt_nhanh sạc đêm tụt hỗ_trợ,3
iphone-15-pro-max,hệ thống lớn nhưng làm ăn rất buồn cười tin nhắn đặt iphone lúc 0g01 thanh toán thành công nhưng lúc sau báo thất bại và không hoàn tiền ngay để đặt mã khác ngày hôm sau nhân viên báo hoàn tiền từ anh làm muốn đặt cái khác cũng không đặt được các bạn đền bì gì cho thiệt hại này,hệ_thống buồn_cười nhắn_iphone g01_toán thành_công báo thất_bại không hoàn tiền mã hôm nhân_viên báo hoàn_tiền không đền_bì thiệt_hại,5
iphone-15-pro-max,mới mua được hơn tháng máy hay bị đơn nhiều lúc nhắn tin bàn phím cũng bị đơ trạm vào ứng dụng cũng hay bị đơ pin nhanh tụt đã ý kiến lên đây nhưng không có phản hồi lại,mới mua máy đơn_nhắn bàn_phím đơ trạm ứng_dụng đơ pin nhanh tụt_kiến không_có phản_hồi,2
iphone-15-pro-max,sạc lần đã tụt pin,sạc tụt pin,3
iphone-15-pro-max,điện thoại này hay bị đơ người ta gọi tới không bắt máy được mình mua được ngày bị đơ đem lên thế giới di động đổi cho cái mới giờ cái mới cũng bị y vậy bực mình không chịu được,điện_thoại đơ ta gọi không bắt máy mua đơ đem giới di_động đổi_mới mới y_bực không,1
iphone-15-pro-max,sạc lần tụt,sạc tụt,2
iphone-15-pro-max,mua được ngày về thấy bị bụi camera hỏi thì không cho đổi mà trước vẫn đổi bình thường mọi người mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt,mua bụi camera không đổi đổi_bình mua hàng kiểm_tra kỹ mua mấy chỗ sách đổi trả tốt,1
iphone-15-pro-max,sạc nóng và dùng cũng nóng sóng kém mic kem,sạc nóng_nóng sóng kém mic kem,1
iphone-15-pro-max,sao em sạc lần mà tụt xuống ạ ngày em chỉ sạc lần và không sạc qua đêm hay chơi game gì ạ,sạc tụt_sạc không sạc đêm game,3
iphone-15-pro-max,máy nhanh hết pin và nóng vô cùng,máy nhanh hết pin nóng vô,1
iphone-15-pro-max,vừa mua được mấy ngày thôi giờ sạc pin chập chờn lúc vào lúc không máy mua tại ttgd anh sơn nghệ an cần được tư vấn để đổi trả,mua mấy sạc pin chập_chờn không máy mua ttgd sơn_nghệ_an tư_vấn đổi trả,1
iphone-15-pro-max,sài tiếng có bình thường không ạ sài được phút,sài tiếng bình không sài phút,5
iphone-15-pro-max,máy bị tình trạng sạc cực kì chậm từ đã tắt sạc tối ưu hóa đã phản ánh một lần sau mua ngày nhân viên kĩ thuật báo cứ sạc vài lần sẽ lại nhưng vẫn vậy gần tháng sử dụng rồi sạc tiếng không đầy đề nghị hỗ trợ kiểm tra sản phẩm cho người dùng,máy tình_trạng sạc cực_kì chậm tắt_sạc tối_ưu_hóa phản_ánh mua nhân_viên kĩ_thuật báo sạc sử_dụng sạc tiếng không đề_nghị hỗ_trợ kiểm_tra sản_phẩm,2
iphone-15-pro-max,sạc lần mới tụt pin máy chỉ nóng khi sạc pin dưới với quay video chụp hình lâu thôi pin rất trâu nếu không chơi game chỉ xem phim lướt top top zalo thôi thì ngày mới phải sạc lần nói chung là đáng mua,sạc mới tụt pin máy nóng_sạc pin video chụp hình pin trâu không game phim lướt top top zalo mới sạc mua,4
iphone-15-pro-max,mới mua là máy bị đơ chưa được tiếng mang ra kiểm tra kỹ thuật bảo không vấn đề gì kêu đổi thì nói không được phải gửi về hãng quá thất vọng,mới mua máy đơ chưa_được tiếng kiểm_tra kỹ_thuật bảo không vấn_đề kêu đổi không gửi hãng thất_vọng,1
iphone-15-pro-max,mới có ngày đem ra bảo hành nói không bị gì máy nóng đơ bấm không ăn hư lâu lâu bị hoài trán sập không gửi videos được,mới đem bảo_hành không máy nóng_đơ bấm không hư hoài_trán sập không gửi videos,2
iphone-15-pro-max,mọi thứ đều ổn trừ chơi game hơi lag như kiểu tụt fps dùng hơn tháng tụt hiệu suất pin còn bật camera thì nóng điên,ổn trừ game hơi lag kiểu tụt_fps tụt hiệu_suất pin bật camera nóng điên,3
iphone-15-pro-max,các bạn cho mình hỏi máy này hay gặp lỗi gì vậy mình mới mua lúc nãy muốn hỏi để về kiểm tra,máy lỗi mới mua nãy kiểm_tra,5
iphone-15-pro-max,sạc lần pin giảm,sạc pin,4
iphone-15-pro-max,mới mua được tháng mà báo lỗi reset với panic rồi,mới mua báo lỗi reset panic,4
iphone-15-pro-max,tôi đang dùng iphone promax thử che trên số mắt camera mặt sau lại chụp ảnh vẫn bình thường như mắt dung lượng bức ảnh để mình vậy là sao hả shop,iphone promax thử che mắt camera_mặt chụp ảnh bình_mắt dung_ảnh hả shop,4
iphone-15-pro-max,rất ổn cho tới khi chụp hình chơi game điện thoại rất nóng không hiểu lý do tại sao,ổn chụp hình game điện_thoại nóng không lý,3
iphone-15-pro-max,máy mới mua về được ngày pin tụt nhanh quá để qua đêm ngày đầu tụt ngày thứ tụt có ổn không vậy,máy mới mua pin tụt_nhanh đêm đầu tụt tụt_ổn không,3
iphone-15-pro-max,mọi thứ đều ổn trừ pin tụt quá nhanh khi sạc nóng máy nhưng up lên thì lại bình thường nhưng pin tụt vẫn không được cải thiện dù đã google các kiểu kỹ thuật có hỗ trợ gì không ạ,ổn trừ pin tụt nhanh sạc nóng máy up bình_pin tụt không cải_thiện google kiểu kỹ_thuật hỗ_trợ không,3
iphone-15-pro-max,máy ngon mượt camera chụp đẹp,máy ngon mượt_camera chụp đẹp,5
iphone-15-pro-max,mình mới sạc có lần mua vào đã tụt pin,mới sạc mua tụt pin,3
iphone-15-pro-max,mình mua được tháng pin còn lúc đầu sạc pin hơi nóng sau khi nâng cấp iomega máy trở nên bình thường chụp hình siêu đẹp,mua pin đầu sạc pin hơi nóng nâng iomega máy trở_bình chụp hình siêu_đẹp,5
