product_id,comment,rating,source_file,word_count,tokenized_comment
iphone-16-pro-max,"Mới mua có mấy ngày là thấy bị lỗi rồi, chán thật!",1,ratings\iphone-16-pro-max.csv,12,"Mới mua có mấy ngày là thấy bị lỗi rồi , chán thật !"
iphone-16-pro-max,"Mới mua được tuần đã dính lỗi reset và panic rồi, nói chung gặp lỗi",1,ratings\iphone-16-pro-max.csv,15,"Mới mua được tuần đã dính lỗi reset và panic rồi , nói_chung gặp lỗi"
iphone-16-pro-max,Pin không đúng theo thông số giờ dùng yotob mang ra cùng thế giới di động,1,ratings\iphone-16-pro-max.csv,16,Pin không đúng theo thông_số giờ dùng yotob mang ra cùng thế_giới di_động
iphone-16-pro-max,"Hồi mới hơn tháng, tự nhiên có hạt bụi trong camera trước, nhìn bực",5,ratings\iphone-16-pro-max.csv,14,"Hồi mới hơn tháng , tự_nhiên có hạt bụi trong camera trước , nhìn bực"
iphone-16-pro-max,đẹp hài lòng.,5,ratings\iphone-16-pro-max.csv,3,đẹp hài_lòng .
iphone-16-pro-max,"Mua iphone pro Max thật không vui tí nào, lỗi búa xua nghe cộng đồng mạng",3,ratings\iphone-16-pro-max.csv,16,"Mua iphone pro Max thật không vui_tí nào , lỗi búa xua nghe cộng_đồng mạng"
iphone-16-pro-max,"Mình mua máy từ ngày vừa rồi, sài thời bị dính lỗi này ad",3,ratings\iphone-16-pro-max.csv,14,"Mình mua máy từ ngày vừa_rồi , sài_thời bị dính lỗi này ad"
iphone-16-pro-max,"Mới vừa mua hôm qua, ngày bốc hộp ra, vào phần cài đặc báo chu",2,ratings\iphone-16-pro-max.csv,15,"Mới vừa mua hôm_qua , ngày bốc hộp ra , vào phần cài đặc_báo chu"
iphone-16-pro-max,"nay vừa mới mua một em IP16 promax, đang trải nghiệm, mong rằng sẽ",5,ratings\iphone-16-pro-max.csv,14,"nay vừa_mới mua một em IP16_promax , đang trải_nghiệm , mong rằng sẽ"
iphone-16-pro-max,"Tôi cần liên hệ lại để hỗ trợ về vấn đề kỹ thuật, mong sớm có thông",5,ratings\iphone-16-pro-max.csv,17,"Tôi cần liên_hệ lại để hỗ_trợ về vấn_đề kỹ_thuật , mong sớm có thông"
iphone-16-pro-max,"Mới lấy máy buổi tối, sáng hôm sau đi làm quay video thì 8h là đứng",1,ratings\iphone-16-pro-max.csv,16,"Mới lấy máy buổi tối , sáng hôm sau đi làm quay video thì 8 h là đứng"
iphone-16-pro-max,"Rất tệ, không nên mua mua đổi thêm gói mở rộng mà điện thoại bị",1,ratings\iphone-16-pro-max.csv,15,"Rất tệ , không nên mua mua đổi thêm gói mở_rộng mà điện_thoại bị"
iphone-16-pro-max,"Tại sao iphone Pro lại chụp ảnh mờ hơn các loại iP khác, màu không đẹp",3,ratings\iphone-16-pro-max.csv,16,"Tại_sao iphone Pro lại chụp ảnh mờ hơn các loại iP khác , màu không đẹp"
iphone-16-pro-max,"Mình nhận hàng từ mình cũng bị tình trạng reset, panic full thì lỗi này liên",5,ratings\iphone-16-pro-max.csv,16,"Mình nhận hàng từ mình cũng bị tình_trạng reset , panic_full thì lỗi này liên"
iphone-16-pro-max,"Chất lượng sản phẩm quá tệ, máy vừa mở hộp đã bị tróc sơn li ti",1,ratings\iphone-16-pro-max.csv,16,"Chất_lượng sản_phẩm quá tệ , máy vừa mở hộp đã bị tróc sơn li_ti"
iphone-16-pro-max,"Bỏ mấy chục triệu ra để nhận về cục tức chế độ bảo hành, kiểm tra",1,ratings\iphone-16-pro-max.csv,16,"Bỏ mấy chục triệu ra để nhận về cục tức chế_độ bảo_hành , kiểm_tra"
iphone-16-pro-max,"Máy mua tuần lỗi đơ màn pin nhanh hết, để qua đêm không dùng vẫn tu",2,ratings\iphone-16-pro-max.csv,16,"Máy mua tuần lỗi đơ màn pin nhanh hết , để qua đêm không dùng vẫn tu"
iphone-16-pro-max,"Máy lỗi Pnic và reset, gửi hãng bảo hành đã quá ngày mà vẫn chưa trả",3,ratings\iphone-16-pro-max.csv,16,"Máy lỗi Pnic và reset , gửi hãng bảo_hành đã quá ngày mà vẫn chưa trả"
iphone-16-pro-max,Môi lây tôi hôm qua co cam giac cam ưng lâu lâu bi,3,ratings\iphone-16-pro-max.csv,13,Môi lây tôi hôm_qua co_cam giac cam_ưng lâu_lâu bi
iphone-16-pro-max,"Mình mua bên thế giới di động, các bạn bảo điện máy xanh với thời di động",1,ratings\iphone-16-pro-max.csv,17,"Mình mua bên thế_giới di_động , các bạn bảo điện máy_xanh với thời di_động"
iphone-16-pro-max,"Nói là lỗi đổi trong tháng, đến lúc gửi đi bảo hành thì bảo không lỗi,",1,ratings\iphone-16-pro-max.csv,16,"Nói là lỗi_đổi trong tháng , đến lúc gửi đi bảo_hành thì bảo không lỗi ,"
iphone-16-pro-max,Máy xài chán đánh chữ nhảy chậm như rùa.,3,ratings\iphone-16-pro-max.csv,9,Máy xài chán đánh chữ nhảy chậm như rùa .
iphone-16-pro-max,Máy mình mua từ cũng mấy lần bị tự khởi động lại không biết hãng bảo hành sao,3,ratings\iphone-16-pro-max.csv,18,Máy mình mua từ cũng mấy lần bị tự khởi_động lại không biết hãng bảo_hành sao
iphone-16-pro-max,"Tôi khuyên các bạn có ý định mua thì không nên mua, nhất là mua ở điện",1,ratings\iphone-16-pro-max.csv,17,"Tôi khuyên các bạn có ý_định mua thì không nên mua , nhất_là mua ở điện"
iphone-16-pro-max,"Máy bị lỗi sập nguồn có đem qua bảo hành cơ sở tại cầu diễn, nhân",1,ratings\iphone-16-pro-max.csv,16,"Máy bị lỗi sập nguồn có đem qua bảo_hành cơ_sở tại cầu_diễn , nhân"
iphone-16-pro-max,đơ màn và tự khởi động lại mặc dù đã định dạng và lên IOS mới,3,ratings\iphone-16-pro-max.csv,16,đơ màn và tự khởi_động lại mặc_dù đã định_dạng và lên IOS mới
iphone-16-pro-max,"Máy vừa mới mua bị hư do nhà sản xuất nhưng không cho đổi, mua thì kêu",1,ratings\iphone-16-pro-max.csv,17,"Máy vừa_mới mua bị hư do nhà_sản_xuất nhưng không cho đổi , mua thì kêu"
iphone-16-pro-max,"OK mà điều dòng mới, OS còn mới nên còn nhiều lỗi, hy vọng bản sửa",5,ratings\iphone-16-pro-max.csv,16,"OK mà điều dòng mới , OS còn mới nên còn nhiều lỗi , hy_vọng bản sửa"
iphone-16-pro-max,"Máy hay bị sập nguồn liên tục, giờ tôi phải làm sao, có đổi máy",4,ratings\iphone-16-pro-max.csv,15,"Máy hay bị sập nguồn liên_tục , giờ tôi phải làm_sao , có đổi máy"
iphone-16-pro-max,"Máy mua từ hôm mở bán đầu tiên cũng hay bị sập nguồn, mở lại t",3,ratings\iphone-16-pro-max.csv,16,"Máy mua từ hôm mở bán đầu_tiên cũng hay bị sập nguồn , mở lại t"
iphone-16-pro-max,"Mình mua về bị lỗi panicfull và reset counter, lên hãng kiểm tra thì máy",4,ratings\iphone-16-pro-max.csv,15,"Mình mua về bị lỗi panicfull và reset_counter , lên hãng kiểm_tra thì máy"
iphone-16-pro-max,"Máy lỗi rành rành ra, nói bảo hành đổi xong vòng vo tam quốc bị",1,ratings\iphone-16-pro-max.csv,15,"Máy lỗi rành_rành ra , nói bảo_hành đổi xong vòng vo tam_quốc bị"
iphone-16-pro-max,"Không thể chấp nhận được mang máy đi bảo hành hơn ngày chưa có kết quả, bị",1,ratings\iphone-16-pro-max.csv,17,"Không_thể chấp_nhận được mang máy đi bảo_hành hơn ngày chưa có kết_quả , bị"
iphone-16-pro-max,"Tôi bị khởi động lại máy suốt, không hài lòng sản phẩm.",2,ratings\iphone-16-pro-max.csv,12,"Tôi bị khởi_động lại máy suốt , không hài_lòng sản_phẩm ."
iphone-16-pro-max,Lỗi reset và panic có đổi được không?,1,ratings\iphone-16-pro-max.csv,8,Lỗi reset và panic có đổi được không ?
iphone-16-pro-max,hơi nóng.,5,ratings\iphone-16-pro-max.csv,2,hơi nóng .
iphone-16-pro-max,Máy bị đơ cảm ứng.,1,ratings\iphone-16-pro-max.csv,5,Máy bị đơ cảm_ứng .
iphone-16-pro-max,Màn hình đã có quay video đến hỗ trợ kỹ thuật để đổi vì lỗi thì bảo,1,ratings\iphone-16-pro-max.csv,17,Màn_hình đã có quay video đến hỗ_trợ kỹ_thuật để đổi vì lỗi thì bảo
iphone-16-pro-max,"Lỗi Panic và reset, mọi người nên cẩn thận khâu bảo hành, đợi lâu",1,ratings\iphone-16-pro-max.csv,14,"Lỗi Panic và reset , mọi người nên cẩn_thận khâu bảo_hành , đợi lâu"
iphone-16-pro-max,ok!,5,ratings\iphone-16-pro-max.csv,1,ok !
masstel-izi-10,Mong tổng đài tư vấn chính sách bảo hành.,2,ratings\masstel-izi-10.csv,9,Mong tổng_đài tư_vấn chính_sách bảo_hành .
masstel-izi-10,ổn.,4,ratings\masstel-izi-10.csv,1,ổn .
masstel-izi-10,"Dòng này ra bị lỗi tự động tắt nguồn rồi bật lại, mình đã đi đổi",1,ratings\masstel-izi-10.csv,16,"Dòng này ra bị lỗi tự_động tắt nguồn rồi bật lại , mình đã đi đổi"
masstel-izi-10,"Đã mua khoảng tháng nhưng loa đã hỏng không nghe được, tôi cần liên lạc với",2,ratings\masstel-izi-10.csv,16,"Đã mua khoảng tháng nhưng loa đã hỏng không nghe được , tôi cần liên_lạc với"
masstel-izi-10,"Mua đến nay được ngày xài mới ngày nguồn mở, lúc lên lúc không,",2,ratings\masstel-izi-10.csv,14,"Mua đến nay được ngày xài mới ngày nguồn mở , lúc lên lúc không ,"
masstel-izi-10,"Pin rất nhanh hết, để không xài ngày đã hết rồi.",2,ratings\masstel-izi-10.csv,11,"Pin rất nhanh hết , để không xài ngày đã hết rồi ."
masstel-izi-10,"Chính sách tào lao 1 người mua máy, người lớn tuổi bắt chạy ra",1,ratings\masstel-izi-10.csv,14,"Chính_sách tào_lao 1 người mua máy , người lớn_tuổi bắt chạy ra"
masstel-izi-10,"Mua máy điện thoại cho người lớn tuổi bắt đem sim ra mới bán, nhân viên trả",1,ratings\masstel-izi-10.csv,17,"Mua máy điện_thoại cho người lớn_tuổi bắt đem sim ra mới bán , nhân_viên trả"
masstel-izi-10,"Sản phẩm tốt, nghe gọi rõ ràng, pin sử dụng cũng ok.",5,ratings\masstel-izi-10.csv,12,"Sản_phẩm tốt , nghe gọi rõ_ràng , pin sử_dụng cũng ok ."
masstel-izi-10,"Mình cần mua máy nhưng không có mục đặt hàng, vui lòng liên hệ với mình",5,ratings\masstel-izi-10.csv,16,"Mình cần mua máy nhưng không có mục đặt_hàng , vui_lòng liên_hệ với mình"
masstel-izi-10,Cho mình hỏi quy định mới về điện thoại có 4G thì loại điện thoại này có,5,ratings\masstel-izi-10.csv,17,Cho mình hỏi quy_định mới về điện_thoại có 4G thì loại điện_thoại này có
masstel-izi-10,Mình cần vạn máy 10 minh xxxx860567.,5,ratings\masstel-izi-10.csv,7,Mình cần vạn máy 10 minh_xxxx860567 .
masstel-izi-10,tot.,5,ratings\masstel-izi-10.csv,1,tot .
masstel-izi-10,"Loa to, rõ.",4,ratings\masstel-izi-10.csv,3,"Loa to , rõ ."
masstel-izi-10,"Giá rẻ, phục vụ tận tình.",5,ratings\masstel-izi-10.csv,6,"Giá rẻ , phục_vụ tận_tình ."
masstel-izi-10,"Khi nghe gọi, dù không có loa trong, loa trong dùng chung với lo",2,ratings\masstel-izi-10.csv,14,"Khi nghe gọi , dù không có loa trong , loa trong dùng chung với lo"
masstel-izi-10,dien thoai xai rat tot.,5,ratings\masstel-izi-10.csv,5,dien thoai xai rat tot .
masstel-izi-10,"Dùng ok thích hợp cho người trung niên, người già dùng sóng 4g ok.",4,ratings\masstel-izi-10.csv,14,"Dùng ok thích_hợp cho người trung_niên , người già dùng sóng 4 g ok ."
masstel-izi-10,"Pin sạc mãi không đầy, đã sạc hơn tiếng vẫn ở mức.",2,ratings\masstel-izi-10.csv,12,"Pin sạc mãi không đầy , đã sạc hơn tiếng vẫn ở mức ."
masstel-izi-10,"Điện thoại của em dùng tốt ạ, có điều pin hơi yếu tý ạ.",4,ratings\masstel-izi-10.csv,14,"Điện_thoại của em dùng tốt ạ , có_điều pin hơi yếu tý ạ ."
masstel-izi-10,"Máy nghe to, rõ, pin lâu, giá rẻ.",5,ratings\masstel-izi-10.csv,8,"Máy nghe to , rõ , pin lâu , giá rẻ ."
masstel-izi-10,"Đã mua cái và cả dùng được một thời gian độ tháng là chết màn hình, có",1,ratings\masstel-izi-10.csv,17,"Đã mua cái và cả dùng được một thời_gian độ tháng là chết màn_hình , có"
masstel-izi-10,"Máy ok phù hợp cho người già, loa to chống điếc, giá nghìn,",5,ratings\masstel-izi-10.csv,13,"Máy_ok phù_hợp cho người già , loa to chống điếc , giá nghìn ,"
masstel-izi-10,Nghe gọi tốt.,5,ratings\masstel-izi-10.csv,3,Nghe gọi tốt .
masstel-izi-10,"Máy về chưa gì, không lên nguồn làm đủ mọi cách rồi tự nhiên sập nguồn",1,ratings\masstel-izi-10.csv,16,"Máy về chưa gì , không lên nguồn làm đủ mọi cách rồi tự_nhiên sập nguồn"
masstel-izi-10,"Sản phẩm tốt, nhân viên chăm sóc khách hàng thân thiện.",5,ratings\masstel-izi-10.csv,11,"Sản_phẩm tốt , nhân_viên chăm_sóc khách_hàng thân_thiện ."
masstel-izi-10,Tuyệt vời.,4,ratings\masstel-izi-10.csv,2,Tuyệt_vời .
masstel-izi-10,rất tốt.,5,ratings\masstel-izi-10.csv,2,rất tốt .
masstel-izi-10,"Cho em hỏi máy này cài báo thức lần được không ạ, em cài hoài không",4,ratings\masstel-izi-10.csv,16,"Cho em hỏi máy này cài báo_thức lần được không ạ , em cài hoài không"
masstel-izi-10,"Pin sạc mà mãi không thấy đầy, rút ra để không mà phút còn.",2,ratings\masstel-izi-10.csv,14,"Pin sạc mà mãi không thấy đầy , rút ra để không mà phút còn ."
masstel-izi-10,Tại sao mình không thể kết nối vào trình duyệt vậy ạ?,3,ratings\masstel-izi-10.csv,12,Tại_sao mình không_thể kết_nối vào trình_duyệt vậy ạ ?
masstel-izi-10,"Mua máy lắp sim vào là tự khởi động lại liên tục, đã vào đêm đổi lần",1,ratings\masstel-izi-10.csv,17,"Mua máy lắp sim vào là tự khởi_động lại liên_tục , đã vào đêm đổi lần"
masstel-izi-10,Điện thoại Masstel vừa mua xong giờ màn hình bị trắng luôn rồi mở không lên,5,ratings\masstel-izi-10.csv,16,Điện_thoại Masstel vừa mua xong giờ màn_hình bị trắng luôn rồi mở không lên
masstel-izi-10,Mua ngày đổi cái điện thoại quá tệ không sử dụng được.,1,ratings\masstel-izi-10.csv,12,Mua ngày đổi cái điện_thoại quá tệ không sử_dụng được .
masstel-izi-10,"Mấy nút nhỏ gọn mỗi tội loa hơi nhỏ, pin tạm ổn.",4,ratings\masstel-izi-10.csv,12,"Mấy nút nhỏ gọn mỗi tội loa hơi nhỏ , pin tạm ổn ."
masstel-izi-10,ok!,5,ratings\masstel-izi-10.csv,1,ok !
masstel-izi-10,"Sản phẩm dùng cho con cái đi học rất tiện dụng, dễ quản lý, nhất là",4,ratings\masstel-izi-10.csv,16,"Sản_phẩm dùng cho con_cái đi học rất tiện_dụng , dễ quản_lý , nhất_là"
masstel-izi-10,"rất tốt, phù hợp máy phụ.",5,ratings\masstel-izi-10.csv,6,"rất tốt , phù_hợp máy phụ ."
masstel-izi-10,Sài rất tốt.,5,ratings\masstel-izi-10.csv,3,Sài rất tốt .
masstel-izi-10,hơi khó dùng.,4,ratings\masstel-izi-10.csv,3,hơi khó dùng .
masstel-izi-10,rất tốt.,5,ratings\masstel-izi-10.csv,2,rất tốt .
masstel-izi-10,"Phím liệt không có tác dụng, không mở được máy lại mất công đi đổi.",2,ratings\masstel-izi-10.csv,15,"Phím_liệt không có tác_dụng , không mở được máy lại mất_công đi đổi ."
masstel-izi-10,"vừa mua hôm qua, nay đã cháy màn hình, quá tệ.",1,ratings\masstel-izi-10.csv,11,"vừa mua hôm_qua , nay đã cháy màn_hình , quá tệ ."
masstel-izi-10,ổn ạ!,3,ratings\masstel-izi-10.csv,2,ổn ạ !
masstel-izi-10,ok!,5,ratings\masstel-izi-10.csv,1,ok !
masstel-izi-10,tốt.,5,ratings\masstel-izi-10.csv,1,tốt .
masstel-izi-10,Dùng tốt.,5,ratings\masstel-izi-10.csv,2,Dùng tốt .
masstel-izi-10,Sản phẩm ok.,5,ratings\masstel-izi-10.csv,3,Sản_phẩm ok .
masstel-izi-10,"Xài ổn, ok lắm.",5,ratings\masstel-izi-10.csv,4,"Xài ổn , ok lắm ."
masstel-izi-10,Máy sài tốt.,5,ratings\masstel-izi-10.csv,3,Máy sài tốt .
masstel-izi-10,"Điện thoại dùng tốt, hình ảnh rõ nét, âm thanh tốt.",4,ratings\masstel-izi-10.csv,11,"Điện_thoại dùng tốt , hình_ảnh rõ nét , âm_thanh tốt ."
masstel-izi-10,Dùng bình thường chưa có vấn đề gì.,3,ratings\masstel-izi-10.csv,8,Dùng bình_thường chưa có vấn_đề gì .
masstel-izi-10,"ok, mua cho ông ở nhà sử dụng.",5,ratings\masstel-izi-10.csv,8,"ok , mua cho ông ở nhà sử_dụng ."
masstel-izi-10,Tuyệt vời.,5,ratings\masstel-izi-10.csv,2,Tuyệt_vời .
masstel-izi-10,tốt.,4,ratings\masstel-izi-10.csv,1,tốt .
masstel-izi-10,dùng ô ki.,5,ratings\masstel-izi-10.csv,3,dùng ô_ki .
masstel-izi-10,tốt.,5,ratings\masstel-izi-10.csv,1,tốt .
masstel-izi-10,tạm ôn.,3,ratings\masstel-izi-10.csv,2,tạm ôn .
masstel-izi-10,Sản phẩm dùng tốt.,5,ratings\masstel-izi-10.csv,4,Sản_phẩm dùng tốt .
masstel-izi-10,Nghe gọi lâu lâu lên web đọc truyện.,5,ratings\masstel-izi-10.csv,8,Nghe gọi lâu_lâu lên web đọc truyện .
masstel-izi-10,Sản phẩm rất chất lượng.,5,ratings\masstel-izi-10.csv,5,Sản_phẩm rất chất_lượng .
masstel-izi-10,ok!,5,ratings\masstel-izi-10.csv,1,ok !
masstel-izi-10,tốt.,4,ratings\masstel-izi-10.csv,1,tốt .
masstel-izi-10,Tôi cảm nhận là nhân viên tuyệt vời.,5,ratings\masstel-izi-10.csv,8,Tôi cảm_nhận là nhân_viên tuyệt_vời .
masstel-izi-10,Mới mua máy được tháng mà giờ gọi thì nghe được đối phương nói nhưng mình nói đối,3,ratings\masstel-izi-10.csv,18,Mới mua máy được tháng mà giờ gọi thì nghe được đối_phương nói nhưng mình nói đối
masstel-izi-10,okik!,5,ratings\masstel-izi-10.csv,1,okik !
masstel-izi-10,rất ok.,5,ratings\masstel-izi-10.csv,2,rất ok .
masstel-izi-10,"Điện thoại sài thấy cũng hay, máy tiện lợi, dùng được sim nghe gọi",4,ratings\masstel-izi-10.csv,14,"Điện_thoại sài thấy cũng hay , máy tiện_lợi , dùng được sim nghe gọi"
masstel-izi-10,Rất nhiệt tình.,5,ratings\masstel-izi-10.csv,3,Rất nhiệt_tình .
masstel-izi-10,rất tốt.,5,ratings\masstel-izi-10.csv,2,rất tốt .
masstel-izi-10,Chị nhân viên nhiệt tình tư vấn: cute ạ!,5,ratings\masstel-izi-10.csv,9,Chị nhân_viên nhiệt_tình tư_vấn : cute ạ !
masstel-izi-10,"Không được trò chơi, trò chơi này là để cài người sử dụng tốn tiền",2,ratings\masstel-izi-10.csv,15,"Không được trò_chơi , trò_chơi này là để cài người sử_dụng tốn tiền"
masstel-izi-10,tốt.,4,ratings\masstel-izi-10.csv,1,tốt .
masstel-izi-10,Sản phẩm rất tốt.,5,ratings\masstel-izi-10.csv,4,Sản_phẩm rất tốt .
masstel-izi-10,ok!,5,ratings\masstel-izi-10.csv,1,ok !
masstel-izi-10,"nhỏ gọn nhẹ, chữ hơi to.",5,ratings\masstel-izi-10.csv,6,"nhỏ gọn_nhẹ , chữ hơi to ."
masstel-izi-10,Tốt thiệt các bạn à!,5,ratings\masstel-izi-10.csv,5,Tốt thiệt các bạn à !
masstel-izi-10,"Sản phẩm tốt, chất lượng cao, tôi rất thích sản phẩm này, có nhu cầu",5,ratings\masstel-izi-10.csv,15,"Sản_phẩm tốt , chất_lượng cao , tôi rất thích sản_phẩm này , có nhu_cầu"
masstel-izi-10,ok!,5,ratings\masstel-izi-10.csv,1,ok !
masstel-izi-10,Nghe không ổn định lắm.,2,ratings\masstel-izi-10.csv,5,Nghe không ổn_định lắm .
masstel-izi-t6,Điện thoại đang sáng không sử dụng thì mình tắt nút nào vậy ạ?,3,ratings\masstel-izi-t6.csv,14,Điện_thoại đang sáng không sử_dụng thì mình tắt nút nào vậy ạ ?
masstel-izi-t6,Có pin thay thế không giá nhiêu.,4,ratings\masstel-izi-t6.csv,7,Có pin thay_thế không giá nhiêu .
masstel-izi-t6,"Khôi phục lại cài đặt gốc, máy vẫn báo cắm tai nghe, không",2,ratings\masstel-izi-t6.csv,13,"Khôi_phục lại cài_đặt gốc , máy vẫn báo cắm tai nghe , không"
masstel-izi-t6,"Điện thoại: loa thoại nghe rè, không nghe rõ.",3,ratings\masstel-izi-t6.csv,9,"Điện_thoại : loa_thoại nghe rè , không nghe rõ ."
masstel-izi-t6,"Điện thoại mình mua dùng được khoảng tháng, giờ cứ dùng được hoặc hôm lại bị mất",2,ratings\masstel-izi-t6.csv,17,"Điện_thoại mình mua dùng được khoảng tháng , giờ cứ dùng được hoặc hôm lại bị mất"
masstel-izi-t6,"Máy dùng rất tốt, màn hình sáng, pin trâu, loa to,",5,ratings\masstel-izi-t6.csv,11,"Máy dùng rất tốt , màn_hình sáng , pin trâu , loa to ,"
masstel-izi-t6,rất ok ạ!,4,ratings\masstel-izi-t6.csv,3,rất ok ạ !
masstel-izi-t6,"Em mới mua tuần bị rơi xuống nước, giờ hỏng loa, thế giới di động",3,ratings\masstel-izi-t6.csv,15,"Em mới mua tuần bị rơi xuống_nước , giờ hỏng loa , thế_giới di_động"
masstel-izi-t6,Mới mua về được mấy ngày thì liệt phím.,1,ratings\masstel-izi-t6.csv,9,Mới mua về được mấy ngày thì liệt_phím .
masstel-izi-t6,Máy dùng OK nhé!,5,ratings\masstel-izi-t6.csv,4,Máy dùng OK nhé !
masstel-izi-t6,"Loa khá to, hợp người lớn tuổi, khuyết điểm là do loa sau nên",4,ratings\masstel-izi-t6.csv,14,"Loa khá to , hợp người lớn_tuổi , khuyết_điểm là do loa sau nên"
masstel-izi-t6,Pin lau het nghe goi ro va lo tuyet voingon bo re.,5,ratings\masstel-izi-t6.csv,12,Pin lau het nghe goi_ro va lo tuyet voingon bo_re .
masstel-izi-t6,"Mới vừa mua buổi tối đem về bị lỗi sim sóng, sáng đem ra nhờ nhập trả",1,ratings\masstel-izi-t6.csv,17,"Mới vừa mua buổi tối đem về bị lỗi sim sóng , sáng đem ra nhờ nhập trả"
masstel-izi-t6,Pin trâu loa to sóng.,5,ratings\masstel-izi-t6.csv,5,Pin trâu loa to sóng .
masstel-izi-t6,"Máy mới mua sạc pin đầy để nghe gọi trong vòng 24h, pin tụt",2,ratings\masstel-izi-t6.csv,14,"Máy mới mua sạc pin đầy để nghe gọi trong vòng 24 h , pin tụt"
masstel-izi-t6,tốt.,5,ratings\masstel-izi-t6.csv,1,tốt .
masstel-izi-t6,Mới dùng mấy ngày đã liệt nút bấm trong khi rất ít dùng.,3,ratings\masstel-izi-t6.csv,13,Mới dùng mấy ngày đã liệt nút bấm trong khi rất ít dùng .
masstel-izi-t6,"Máy êm, loa lớn, chữ lớn, pin lâu.",5,ratings\masstel-izi-t6.csv,8,"Máy êm , loa lớn , chữ lớn , pin lâu ."
masstel-izi-t6,"Pin trâu, theo cách sử dụng của mọi người, âm lương ok,",5,ratings\masstel-izi-t6.csv,12,"Pin trâu , theo cách sử_dụng của mọi người , âm_lương ok ,"
mobell-f209,"Loa thoại nghe xíu xíu không nghe nổi, nếu bật rảnh tay",1,ratings\mobell-f209.csv,12,"Loa_thoại nghe xíu_xíu không nghe nổi , nếu bật rảnh tay"
mobell-f209,"Đã được hỗ trợ đổi máy do lỗi loa thoại và loa ngoài, nhận máy",3,ratings\mobell-f209.csv,15,"Đã được hỗ_trợ đổi máy do lỗi loa_thoại và loa ngoài , nhận máy"
mobell-f209,"Rất tệ, nhân viên thiếu chuyên nghiệp, tổng đài trả lời toàn lý thuyết",1,ratings\mobell-f209.csv,14,"Rất tệ , nhân_viên thiếu chuyên_nghiệp , tổng_đài trả_lời toàn lý_thuyết"
mobell-f209,"Mua về chỉ thấy rung, không thấy chuông đâu cả.",2,ratings\mobell-f209.csv,10,"Mua về chỉ thấy rung , không thấy chuông đâu cả ."
mobell-f209,"Cài đặt âm thanh không có chuông, khi gọi đến chỉ có chế độ rung",2,ratings\mobell-f209.csv,15,"Cài đặt âm_thanh không có chuông , khi gọi đến chỉ có chế_độ rung"
mobell-f209,Lỗi sạc pin không ngắt.,2,ratings\mobell-f209.csv,5,Lỗi sạc_pin không ngắt .
mobell-f209,quá ok!,5,ratings\mobell-f209.csv,2,quá ok !
mobell-f209,Mình xin nhận xét về sản phẩm f209 này như sau: về phần loa,5,ratings\mobell-f209.csv,14,Mình xin nhận_xét về sản_phẩm f209 này như sau : về phần loa
mobell-f209,Không có sạc đi kèm phải mua sạc ngoài.,1,ratings\mobell-f209.csv,9,Không có sạc đi kèm phải mua sạc ngoài .
mobell-f209,"DBT dùng cho người lớn tuổi, ok.",5,ratings\mobell-f209.csv,7,"DBT dùng cho người lớn_tuổi , ok ."
mobell-f209,Gọi lúc được lúc không.,1,ratings\mobell-f209.csv,5,Gọi lúc được lúc không .
mobell-f209,tro giup tat đọc thời gian khi trẵn giờ vi du ho khong phu,3,ratings\mobell-f209.csv,14,tro giup tat đọc thời_gian khi trẵn giờ vi_du_ho khong_phu
mobell-f209,"Máy này sử dụng cho người lớn tuổi, rất phù hợp chữ to nghe gọi lớn nói",4,ratings\mobell-f209.csv,17,"Máy này sử_dụng cho người lớn_tuổi , rất phù_hợp chữ to nghe gọi lớn nói"
mobell-f209,"Cảm ứng dùng bị chạm nút menu, lướt mạng thì yếu hay bị lắc.",2,ratings\mobell-f209.csv,14,"Cảm_ứng dùng bị chạm nút menu , lướt_mạng thì yếu hay bị lắc ."
mobell-f209,hài lòng có mua gì sẽ ủng hộ.,5,ratings\mobell-f209.csv,8,hài_lòng có mua gì sẽ ủng_hộ .
mobell-f209,ok!,5,ratings\mobell-f209.csv,1,ok !
mobell-f209,Sản phẩm ok.,4,ratings\mobell-f209.csv,3,Sản_phẩm ok .
mobell-f209,"Mình mới mua máy này thấy thiết kế chắc chắn, nghe gọi rõ ràng, pin dùng",5,ratings\mobell-f209.csv,16,"Mình mới mua máy này thấy thiết_kế chắc_chắn , nghe gọi rõ_ràng , pin dùng"
mobell-f209,"Loa ngoài to, điểm trù duy nhất là pin kém, không sử dụng ngày",3,ratings\mobell-f209.csv,14,"Loa ngoài to , điểm_trù duy_nhất là pin_kém , không sử_dụng ngày"
mobell-f209,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình.",5,ratings\mobell-f209.csv,9,"Sản_phẩm tốt , nhân_viên tư_vấn nhiệt_tình ."
mobell-f209,rất thân thiện và nhiệt tình.,5,ratings\mobell-f209.csv,6,rất thân_thiện và nhiệt_tình .
mobell-f209,Xin chào các nhân viên.,5,ratings\mobell-f209.csv,5,Xin chào các nhân_viên .
mobell-f209,"Máy dùng tốt, đáp không hỏng.",5,ratings\mobell-f209.csv,6,"Máy dùng tốt , đáp không hỏng ."
mobell-f209,dễ SD.,4,ratings\mobell-f209.csv,2,dễ SD .
mobell-f209,Tôi rất thích sản phẩm của của bạn.,5,ratings\mobell-f209.csv,8,Tôi rất thích sản_phẩm của của bạn .
