product_id,comment,comment_clean_stage1,comment_clean_stage2,rating,positive,negative
iphone-15-pro-max,Tgdd làm ăn kiểu trẻ con làm ăn kiểu vớ vẩn,"thế giới di động làm ăn kiểu trẻ con, làm ăn kiểu vớ vẩn.",thế_giới di_động làm_ăn kiểu trẻ_con làm_ăn kiểu vớ_vẩn,1,0,1
iphone-15-pro-max,Ms xài 3 4 tháng j đó mà pin tuột ko phanh . 106 lần sạc mà xuống 98% . quá chán . cần dc hỗ trợ . đã mua rất nhiều sản phẩm của TGDD chưa bao giờ chán như cái ip15 prm này,"mới xài ba bốn tháng gì đó mà pin tuột không phanh . 106 lần sạc mà xuống 98% . quá chán . cần được hỗ trợ . đã mua rất nhiều sản phẩm của thế giới di động, chưa bao giờ chán như cái ip15 pro này.",mới xài bốn gì mà pin tuột không phanh sạc mà 98 phần_trăm quá chán cần được hỗ_trợ mua rất nhiều sản_phẩm thế_giới di_động chưa bao_giờ chán ip15 pro,2,0,1
iphone-15-pro-max,Mình mới mua máy iphone15prm đã qua sử dụng cả phụ kiện 28tr đưa về tới nhà dây sạc ko sử dụng được gọi điện báo tgdd nhân viên nói bên e ko hỗ trợ dây cáp sạc a mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ,mình mới mua máy iphone 15 triệu đã qua sử dụng cả phụ kiện 28 triệu đưa về tới nhà dây sạc không sử dụng được gọi điện báo thế giới di động nhân viên nói bên em không hỗ trợ dây cáp sạc anh mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ.,mới mua máy iphone 15 triệu sử_dụng phụ_kiện 28 triệu dây sạc không sử_dụng được gọi điện báo thế_giới di_động nhân_viên nói không hỗ_trợ dây_cáp sạc mua sử_dụng đi trong mua xong được mấy tiếng đồng_hồ,1,0,1
iphone-15-pro-max,Mới mua được hơn tháng .máy hay bị đơ.nhiều lúc nhắn tin bàn phím cũng bị đơ.trạm vào ứng dụng cũng hay bị đơ.pin nhanh tụt .đã ý kiến lên đây nhưng ko có phản hồi lại,mới mua được hơn tháng .máy hay bị đơ.nhiều lúc nhắn tin bàn phím cũng bị đơ.trạm vào ứng dụng cũng hay bị đơ.pin nhanh tụt .đã ý kiến lên đây nhưng không có phản hồi lại.,mới mua được hơn máy hay bị đơnhiều nhắn_tin bàn_phím bị đơtrạm ứng_dụng hay bị đơpin nhanh tụt ý_kiến lên nhưng không phản_hồi,2,0,1
iphone-15-pro-max,"Điện thoại này hay bị đơ, người ta gọi tới không bắt máy được. mình mua đc 20 ngày bị đơ đem lên tgdd đổi cho cái mới, giờ cái mới cũng bị y vậy, bực mình hok chịu được.","điện thoại này hay bị đơ, người ta gọi tới không bắt máy được. mình mua được 20 ngày bị đơ đem lên thế giới di động đổi cho cái mới, giờ cái mới cũng bị y vậy, bực mình không chịu được.",điện_thoại hay bị đơ ta gọi không bắt máy được mua được 20 bị đơ đem lên thế_giới di_động đổi mới mới bị y bực_mình không chịu được,1,0,1
iphone-15-pro-max,Sạc 51 Lần tụt 97%,sạc 51 lần tụt 97%.,sạc 51 tụt 97,2,0,1
iphone-15-pro-max,"Mua đc 1 ngày về thấy bị bụi camera, hỏi thì k cho đổi. mà trước vẫn đổi bình thường. m.n mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt.","mua được một ngày về thấy bị bụi camera, hỏi thì không cho đổi. mà trước vẫn đổi bình thường. m.n mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt.",mua được thấy bị bụi camera hỏi không đổi mà đổi bình_thường mn mua hàng nên kiểm_tra kỹ mua mấy chỗ chính_sách đổi trả tốt,1,0,1
iphone-15-pro-max,"Sạc nóng và dùng cũng nóng, sóng kém mic kem","sạc nóng và dùng cũng nóng, sóng kém. mắt kem.",sạc nóng dùng nóng sóng kém mắt kem,1,0,1
iphone-15-pro-max,Máy nhanh hết pin và nóng vô cùng,máy nhanh hết pin và nóng vô cùng.,máy nhanh hết pin nóng vô_cùng,1,0,1
iphone-15-pro-max,Vừa mua dc mấy ngày thôi. Giờ sạc pin chập chờn lúc vào lúc không . Máy mua tại tggd anh sơn nghệ an. Cần dc tư vấn để đổi trả,"vừa mua được mấy ngày thôi. giờ sạc pin chập chờn lúc vào lúc không . máy mua tại tgd anh sơn, nghệ an. cần được tư vấn để đổi trả.",mua được mấy sạc pin chập_chờn không máy mua tgd anh_sơn nghệ_an cần được tư_vấn đổi trả,1,0,1
iphone-15-pro-max,Máy bị tình trạng sạc cực kì chậm từ 80% 100% . đã tắt sạc tối ưu hóa . đã phản ánh một lần sau mua 3 ngày. nhân viên kĩ thuật báo cứ sạc vài lần sẽ lại nhưng vẫn vậy . gần 1 tháng sử dụng rồi. sạc 80100 3 tiếng k đầy. đề nghị hỗ trợ kiểm tra sản phẩm cho người du.gf,"máy bị tình trạng sạc cực kì chậm, từ 80% - 100% . đã tắt sạc tối ưu hóa . đã phản ánh một lần, sau mua ba ngày. nhân viên kĩ thuật báo cứ sạc vài lần sẽ lại nhưng vẫn vậy . gần một tháng sử dụng rồi. sạc 80100 ba tiếng không đầy. đề nghị hỗ trợ kiểm tra sản phẩm cho người dùng.",máy bị tình_trạng sạc cực_kì chậm 80 phần_trăm phần_trăm tắt sạc tối_ưu_hoá phản_ánh mua nhân_viên kĩ_thuật báo sạc nhưng sử_dụng sạc tiếng không đầy đề_nghị hỗ_trợ kiểm_tra sản_phẩm dùng,2,0,1
iphone-15-pro-max,Mới mua là máy bị đơ chưa được 1 tiếng. Mang ra kiểm tra kỹ thuật bảo không vấn đề gì. Kêu đổi thì nói không được phải gửi về hãng. Quá thất vọng,"mới mua là máy bị đơ chưa được một tiếng. mang ra kiểm tra kỹ thuật bảo không vấn đề gì. kêu đổi thì nói không được, phải gửi về hãng. quá thất vọng.",mới mua máy bị đơ chưa được tiếng mang kiểm_tra kỹ_thuật bảo không vấn_đề gì kêu đổi nói không được phải gửi hãng quá thất_vọng,1,0,1
iphone-15-pro-max,Mới có 1 ngày đem ra bảo hành nói k bị gì máy nóng đơ bấm k ăn h lâu lâu bị Hoài trán s k gửi videos đc,"mới có một ngày đem ra bảo hành nói không bị gì, máy nóng đơ, bấm không ăn giờ, lâu lâu bị hoài trán, sập không gửi videos được.",mới đem bảo_hành nói không bị gì máy nóng đơ bấm không lâu bị hoài trán sập không gửi videos được,2,0,1
iphone-15-pro-max,"Thằng 15 pro max này khá tệ, mua về 3 ngày ko có va chạm hay rớt máy mà hôm nay đã bị vỡ kính lan toả ra mặt sau iphone luôn, tưởng mặt titan là bền nên mới mua. Mình đang xài X, 12 pro và 14 pro max luôn con 15 này là tệ nhất","thằng 15 pro max này khá tệ, mua về ba ngày không có va chạm hay rớt máy mà hôm nay đã bị vỡ kính lan toả ra mặt sau iphone luôn, tưởng mặt titan là bền nên mới mua. mình đang xài x, 12 pro và 14 pro max luôn, con 15 này là tệ nhất.",thằng 15 pro max khá tệ mua không va_chạm hay rớt máy mà hôm_nay bị vỡ kính lan_toả ra_mặt iphone tưởng mặt titan bền nên mới mua xài x 12 pro 14 pro max 15 tệ nhất,2,0,1
iphone-15-pro-max,"Mới mua hơn tuần, bin chỉ dùng đc 5 tiếng rưỡi không chơi game máy nóng rất nhanh, loa hơi rè bin tụt quá nhanh,để qua đêm tụt 5%, bật camera lên chụp đc 3 bức hình là máy đã nóng ran lên rồi.không biết lỗi này có được bảo hành không,mong tgdd trả lời.","mới mua hơn tuần, pin chỉ dùng được năm tiếng rưỡi không chơi game máy nóng rất nhanh, loa hơi rè pin tụt quá nhanh,để qua đêm tụt 5%, bật camera lên chụp được ba bức hình là máy đã nóng ran lên rồi.không biết lỗi này có được bảo hành không,mong thế giới di động trả lời.",mới mua hơn tuần pin chỉ dùng được tiếng rưỡi không chơi game máy nóng rất nhanh loa hơi rè pin tụt quá nhanhđể đêm tụt bật camera lên chụp được bức hình máy nóng ran lên rồikhông lỗi được bảo_hành khôngmong thế_giới di_động trả_lời,1,0,1
iphone-15-pro-max,"1. Nhân viên bán điện thoại thì rất nhiệt tình, tốt2. Đt mấy hôm đầu sài mượt và ok sạc không nóng quá có 1 lần gọi video call zalo máy nóng bất thường, mấy hôm sau tự nhiên sạc chưa đến 80% muốn nổ máy. Máy đôi lúc bị giật lag chậm, nt đôi lúc nhảy chữ tùm lum đã có ghi màn hình đt lại. Lướt không mượt, lướt shopee chưa được 5p tự nhiên nóng hổi. Đem lại đmx 330A Bình Giã, P, Thành phố Vũng Tầu, Bà Rịa Vũng Tàu tối hôm qua 19/7 nhân viên nam nói phải gửi hãng nv nữ gọi điện hỏi ai đó r nói kiểm tra tại chỗ cửa hàng được thì nhân viên nam cảm giác không nhiệt tình hình như thấy phiền không muốn hỗ trợ khi thì nói cần có cap chuyển dữ liệu r cần có đt iphone khác mà phải mất nhiều thời gian mất cả ngày nói đt dữ liệu 100gb ý nói nhiều trong khi dữ liệu máy thực tế chừng 67.26gb chưa trừ ios và dl hệ thống. Bữa mình chuyển từ ip cũ qua k nhớ rõ nhưng nhanh. Mình cảm giác nói cho mình đi về cho khỏi hỗ trợ. Thất vọng. Khi rảnh mình về lại nhà và sẽ đem đt vào chi nhánh gần nhà tiếp tục. Không biết có hỗ trợ đổi mới nhanh lẹ được không hay lại lằn nhằn. Mua ở dmx vì dịch vụ đừng làm thất vọng. Nếu mua vì giá thì chỗ khác rẻ hơn.","1. nhân viên bán điện thoại thì rất nhiệt tình, tốt2. điện thoại mấy hôm đầu sài mượt và ok, sạc không nóng quá, có một lần gọi video call zalo máy nóng bất thường, mấy hôm sau tự nhiên sạc chưa đến 80% muốn nổ máy. máy đôi lúc bị giật lag chậm, nhắn tin đôi lúc nhảy chữ tùm lum đã có ghi màn hình điện thoại lại. lướt không mượt, lướt shopee chưa được 5p tự nhiên nóng hổi. đem lại điện máy xanh 330a bình giã, p, thành phố vũng tầu, bà rịa vũng tàu tối hôm qua 19/7 nhân viên nam nói phải gửi hãng nhân viên nữ gọi điện hỏi ai đó để nói kiểm tra tại chỗ cửa hàng được thì nhân viên nam cảm giác không nhiệt tình hình như thấy phiền không muốn hỗ trợ khi thì nói cần có cap chuyển dữ liệu, r cần có điện thoại iphone khác mà phải mất nhiều thời gian, mất cả ngày nói điện thoại dữ liệu 100gb ý nói nhiều trong khi dữ liệu máy thực tế chừng 67.26gb chưa trừ ios và hệ thống. bữa mình chuyển từ iphone cũ qua không nhớ rõ nhưng nhanh. mình cảm giác nói cho mình đi về cho khỏi hỗ trợ. thất vọng. khi rảnh mình về lại nhà và sẽ đem điện thoại vào chi nhánh gần nhà tiếp tục. không biết có hỗ trợ đổi mới nhanh lẹ được không hay lại lằn nhằn. mua ở đâu vì dịch vụ đừng làm thất vọng. nếu mua vì giá thì chỗ khác rẻ hơn.",1 nhân_viên bán điện_thoại rất nhiệt_tình tốt2 điện_thoại mấy hôm đầu xài mượt ok sạc không nóng quá gọi video call máy nóng bất_thường mấy hôm tự_nhiên sạc chưa 80 phần_trăm muốn nổ máy máy đôi_lúc bị giật lag chậm nhắn_tin đôi_lúc nhảy chữ tùm_lum ghi màn_hình điện_thoại lướt không mượt lướt shopee chưa được 5p tự_nhiên nóng_hổi đem điện_máy xanh 330a bình giã p thành_phố vũng_tầu bà_rịa_vũng_tàu tối hôm_qua 197 nhân_viên nam nói phải gửi hãng nhân_viên nữ gọi điện hỏi ai nói kiểm_tra tại_chỗ cửa_hàng được nhân_viên nam cảm_giác không nhiệt_tình hình_như thấy phiền không muốn hỗ_trợ nói cần cap chuyển dữ_liệu r cần điện_thoại iphone mà phải mất nhiều thời_gian mất nói điện_thoại dữ_liệu 100gb nói nhiều trong dữ_liệu máy thực_tế chừng 6726gb chưa trừ ios hệ_thống bữa chuyển iphone cũ không rõ nhưng nhanh cảm_giác nói đi hỗ_trợ thất_vọng rảnh đem điện_thoại chi_nhánh không hỗ_trợ đổi_mới nhanh lẹ được không hay lằn nhằn mua đâu dịch_vụ đừng làm thất_vọng nếu mua giá chỗ rẻ hơn,2,0,1
iphone-15-pro-max,"Ra hỏi shop , shop kêu bình thường nhưng mà pin mỗi lần mở 4g xong tụt nhanh thấy sợ luôn , tầm 3 4p 1% cuối cùng là bị gì vậy shop mua hôm 17 tháng trước","ra hỏi shop , shop kêu bình thường nhưng mà pin mỗi lần mở 4g xong tụt nhanh thấy sợ luôn , tầm ba 4g, 1% cuối cùng là bị gì vậy shop mua hôm 17 tháng trước !",hỏi shop shop kêu bình_thường nhưng_mà pin mở 4g xong tụt nhanh thấy sợ tầm 4g phần_trăm cuối_cùng bị gì shop mua hôm 17,2,0,1
iphone-15-pro-max,"máy dùng không sài pin vẫn tụt, khởi động lại máy tụt 34%pin , esim vào mạng bị kém, tháo hoặc tắt sim vật lý thì esim mạng mới manh","máy dùng không sài pin vẫn tụt, khởi động lại máy tụt 34% pin , vào mạng bị kém, tháo hoặc tắt sim vật lý thì mạng mới mạnh.",máy dùng không xài pin tụt khởi_động máy tụt 34 phần_trăm pin mạng bị kém tháo tắt sim vật_lý mạng mới mạnh,2,0,1
iphone-15-pro-max,"Máy bị lỗi pin,mặc dù mình không dùng và đã để chế đôi máy bay nhưng cứ 1h là nó lại tự động tụt 1% máy mới mua từ 9/6","máy bị lỗi pin, mặc dù mình không dùng và đã để chế đôi máy bay nhưng cứ 1h là nó lại tự động tụt... 1% máy mới mua từ 9/6.",máy bị lỗi pin mặc_dù không dùng để_chế đôi máy_bay nhưng 1h tự_động tụt phần_trăm máy mới mua 96,1,0,1
iphone-15-pro-max,"mua đt 19/4 sạc 80% ngưng kèm máy rất nóng, 2/5 đến cửa hàng thì bảo lỗi gửi bảo hành vì nóng bất thường , gửi bảo hành nói máy bình thường, rồi sử dụng 1 ngày sau bảo hành máy lại rất nóng , nhân viên kỹ thuật lại bảo gửi bảo hành hẹn 1/6 nhận máy lúc đến nhận bảo chưa có ,gọi tổng đài nói chậm nhâất 22/06 máy trả bảo hành, mua cái đt xài dc 10 ngày còn lại gửi bảo hành, trong khi nv kỹ thuật quản lý đã kiểm tra mới yc gửi bảo hành rồi lại nói bên bảo hành nói máy bình thường là k lỗi bên e k hỗ trợ dc gì nữa ạ , k hài lòng chị liên hệ trực tiếp bên bh , trong khi máy mới mua trong lúc sử dụng có va chạm xước nàm hình cũng đề nghị chịu mất 20% phí đổi trả theo cs 1 đổi 1 , nhưng vẫn k dc hỗ trợ, máy nóng cũng k xử lý dứt điểm , hỗ trợ đổi cũng k, quá tệ","mua điện thoại 19/4 sạc 80% nhưng kèm máy rất nóng, 2/5 đến cửa hàng thì bảo lỗi gửi bảo hành vì nóng bất thường , gửi bảo hành nói máy bình thường, rồi sử dụng một ngày sau bảo hành máy lại rất nóng , nhân viên kỹ thuật lại bảo gửi bảo hành hẹn 1/6 nhận máy, lúc đến nhận bảo chưa có , gọi tổng đài nói chậm nhất 22/06 máy trả bảo hành, mua cái điện thoại xài được mười ngày còn lại gửi bảo hành, trong khi nhân viên kỹ thuật quản lý đã kiểm tra mới được gửi bảo hành rồi lại nói bên bảo hành nói máy bình thường là không lỗi, bên em không hỗ trợ được gì nữa ạ , không hài lòng chị liên hệ trực tiếp bên bảo hành , trong khi máy mới mua trong lúc sử dụng có va chạm xước màn hình cũng đề nghị chịu mất 20% phí đổi trả theo cách một đổi một , nhưng vẫn không được hỗ trợ, máy nóng cũng không xử lý dứt điểm , hỗ trợ đổi cũng k, quá tệ !",mua điện_thoại 194 sạc 80 phần_trăm nhưng kèm máy rất nóng 25 cửa_hàng bảo lỗi gửi bảo_hành nóng bất_thường gửi bảo_hành nói máy bình_thường sử_dụng bảo_hành máy rất nóng nhân_viên kỹ_thuật bảo gửi bảo_hành hẹn 16 nhận máy nhận bảo chưa gọi tổng_đài nói chậm nhất 226 máy trả bảo_hành mua điện_thoại xài được mười gửi bảo_hành trong nhân_viên kỹ_thuật quản_lý kiểm_tra mới được gửi bảo_hành nói bảo_hành nói máy bình_thường không lỗi không hỗ_trợ được gì không hài_lòng liên_hệ bảo_hành trong máy mới mua trong sử_dụng va_chạm xước màn_hình đề_nghị chịu mất 20 phần_trăm phí đổi trả đổi nhưng không được hỗ_trợ máy nóng không xử_lý dứt_điểm hỗ_trợ đổi k quá tệ,1,0,1
iphone-15-pro-max,"Mình có mua 1 điện thoại ở điện máy xanh nhân viên nói tặng đồng hồ cho mình nhưng không biết có tính thêm tiền vô chung với máy luôn, nhờ điện máy xanh xem lại","mình có mua một điện thoại ở điện máy xanh, nhân viên nói tặng đồng hồ cho mình nhưng không biết có tính thêm tiền vô chung với máy luôn, nhờ điện máy xanh xem lại.",mua điện_thoại điện_máy xanh nhân_viên nói tặng đồng_hồ nhưng không thêm tiền vô máy điện_máy xanh,1,0,1
iphone-15-pro-max,Moi sac co 59lan pin da xuống 99%,"moi sac co 59 lan pin, da xuống 99%.",moi sac co 59 lan pin da 99,2,0,1
iphone-15-pro-max,"Một sự cải tiến thụt lùi của apple. Camera nâng cấp dử lắm mà giờ iphone 15 pro max chụp ảnh gần phải dùng cam thường. Camera bên thứ 3 như zalo, facebook, app ngân hàng chụp gần bị mờ không thấy gì. Giờ quét mã qr để chuyển khoản phải đứng thật xa ra rồi zoom lên chứ đứng gần mờ tịt không thấy gì. Mình hay chụp bill gửi zalo cho khách nên các máy cũ như ip11, ip12 prm chụp bình thường, ip15 prm mới mua phải chụp xa ra rồi thêm 1 bước cắt bỏ phần thừa. Điện thoại mình hay để lên đế rồi đưa qr vài quét để ck, gioè phẩm cầm đt lên để đưa xa mã, hoặc chồm người ra xa cho xa ra mới quét được. Thật sự tệ","một sự cải tiến thụt lùi của apple. camera nâng cấp dữ lắm mà giờ iphone 15 pro max chụp ảnh gần phải dùng cam thường. camera bên thứ ba như zalo, facebook, app ngân hàng chụp gần bị mờ không thấy gì. giờ quét mã qr để chuyển khoản phải đứng thật xa ra rồi zoom lên chứ đứng gần mờ tịt không thấy gì. mình hay chụp bill gửi zalo cho khách nên các máy cũ như ip11, ip12 pro chụp bình thường, ip15 pro mới mua phải chụp xa ra rồi thêm một bước cắt bỏ phần thừa. điện thoại mình hay để lên đế rồi đưa ra vài quét để check, giờ phải cầm điện thoại lên để đưa xa mã, hoặc chồm người ra xa cho xa ra mới quét được. thật sự tệ.",cải_tiến thụt_lùi apple camera nâng_cấp dữ lắm mà iphone 15 pro max chụp ảnh phải dùng camera thường camera app ngân_hàng chụp bị mờ không thấy gì quét mã qr chuyển_khoản phải đứng thật zoom lên chứ đứng mờ tịt không thấy gì hay chụp bill gửi khách nên máy cũ ip11 ip12 pro chụp bình_thường ip15 pro mới mua phải chụp thêm cắt bỏ thừa điện_thoại hay lên đế quét check phải cầm điện_thoại lên mã chồm mới quét được thật_sự tệ,2,0,1
iphone-15,"Mới mua ngày 16/01/2025 sạc 28 lần mà dung lượng pin còn có 99%. Ngủ 1 đêm tắt 4g, wifi hết mà hụt hết 5%","mới mua ngày 16/01/2025 sạc 28 lần mà dung lượng pin còn có 99%. ngủ một đêm tắt 4g, wifi hết mà hụt hết 5%.",mới mua 161 sạc 28 mà dung_lượng pin 99 ngủ đêm tắt 4g wifi hết mà hụt hết,1,0,1
iphone-15,Mua về lúc khui k thấy bụi trong cam sau sài 1 tháng sau thấy. Mà phải gửi hãng 15 ngày bực gì đâu,"mua về lúc khui không thấy bụi trong cam, sau vài một tháng sau thấy.., mà phải gửi hãng 15 ngày, bực gì đâu.",mua khui không thấy bụi trong cam thấy mà phải gửi hãng 15 bực gì đâu,2,0,1
iphone-15,"mua ngày 2/3/2024 tới ngày 17/3/2023 phải gửi đi bảo hành vì có vẻ camera bị lỗi. quá tệ sản phẩm 20 mấy triệu chứ k phải 2 triệu, bảo kiểm tra 15 ngày, bỏ ra tiền mua đt dùng được 2 tuần xong k có đt xài, tgdd nếu cho mượn điện thoại thì cọc tiền điện thoại cho mượn trị giá 10 triệu","mua ngày 2/3/2024 tới ngày 17/3/2023 phải gửi đi bảo hành vì có vẻ camera bị lỗi. quá tệ, sản phẩm 20 mấy triệu chứ không phải hai triệu, bảo kiểm tra 15 ngày, bỏ ra tiền mua điện thoại dùng được hai tuần xong không có điện thoại xài, thế giới di động nếu cho mượn điện thoại thì cọc tiền điện thoại cho mượn trị giá mười triệu.",mua 23 173 phải gửi đi bảo_hành có_vẻ camera bị lỗi quá tệ sản_phẩm 20 mấy triệu chứ không phải hai triệu bảo kiểm_tra 15 bỏ tiền mua điện_thoại dùng được hai tuần xong không điện_thoại xài thế_giới di_động nếu mượn điện_thoại cọc tiền điện_thoại mượn trị_giá mười triệu,1,0,1
iphone-16-pro-max,Tôi mua io16promax 256gb giá 32971k dùng dc 3 hôm phát hiện mắt camera sau có vệt ố phía trong lên chỗ thê giới di động trương định bảo ko xử lý đổi 11 mặc dù khi mua bảo 11 nếu có lỗi về máy và tôi mua thêm gói bảo hành 650k thêm cảm thấy hối hận khi quyết định xuống tiền mua máy o đây Tôi gọi điện lên tổng đài thì bảo gui máy về hãng bảo hành 7/15 ngày ma tôi hỏi tôi lấy máy gì dùng con chưa biết là máy gui đi thì sẽ bị mở ra không ae nên cân nhắc vê máy khi mua giá trị cao trước giờ toàn mua o thế gưới di động nhưng lần này tôi hối hận khi nào ip17 ra có điều kiện tôi sẽ mua o chỗ khác k bao giơ mua o đây nữa chế độ đổi mới khi tư vấn thì ok lọt tai nhưng khi xảy ra sự cố phát hiện dc lỗi thì bị từ chối vẽ ra bảo do người mua ko kiêm tra kĩ vãi lol,"tôi mua io16 promax 256gb giá 32971k dùng được ba hôm phát hiện mắt camera sau có vệt ố phía trong, lên chỗ thế giới di động trương định bảo không xử lý đổi 11 mặc dù khi mua bảo 11 nếu có lỗi về máy và tôi mua thêm gói bảo hành 650k thêm cảm thấy hối hận khi quyết định xuống tiền mua máy ở đây, tôi gọi điện lên tổng đài thì bảo gửi máy về hãng bảo hành 7/15 ngày mà tôi hỏi tôi lấy máy gì dùng con chưa biết là máy gửi đi thì sẽ bị mở ra không, anh em nên cân nhắc vê máy khi mua giá trị cao trước giờ toàn mua ở thế giới di động nhưng lần này tôi hối hận khi nào ip17 ra có điều kiện tôi sẽ mua ở chỗ khác, không bao giơ mua ở đây nữa chế độ đổi mới khi tư vấn thì ok lọt tai nhưng khi xảy ra sự cố phát hiện được lỗi thì bị từ chối vẽ ra bảo do người mua không kiểm tra kĩ vãi lol.",mua io16 promax 256gb giá dùng được hôm phát_hiện mắt camera vệt ố trong lên chỗ thế_giới di_động trương định bảo không xử_lý đổi 11 mặc_dù mua bảo 11 nếu lỗi máy mua thêm gói bảo_hành thêm cảm_thấy hối_hận quyết_định tiền mua máy gọi điện lên tổng_đài bảo gửi máy hãng bảo_hành 715 mà hỏi máy gì dùng chưa máy gửi đi bị mở không anh_em nên cân_nhắc vê máy mua giá_trị cao toàn mua thế_giới di_động nhưng hối_hận nào ip17 điều_kiện mua chỗ không bao giơ mua chế_độ đổi_mới tư_vấn ok lọt_tai nhưng xảy sự_cố phát_hiện được lỗi bị từ_chối vẽ bảo mua không kiểm_tra kĩ vãi lol,1,0,1
iphone-16-pro-max,Rõ ràng trên wed phiếu mua hàng airpods 500k giờ kt lại bảo đơn hàng không có,rõ ràng trên web phiếu mua hàng airpods 500k giờ kt lại bảo đơn hàng không có.,rõ_ràng trên web phiếu mua hàng airpods kt bảo đơn hàng_không,1,0,1
iphone-16-pro-max,"Đổi máy được 1 ngày thì phát hiện bên trong camera có 1 vết bụi mình đổi máy ngày 27/1 28 âm lịch đến ngày mùng 5 tết tức ngày 2/2/2025 mang ra thì nhân viên từ trối đổi kêu phải gửi về hãng trong khi máy vừa đập hộp có lỗi nhìn bằng mắt thường còn thấy mà phải gửi về hãng để thẩm định ,nếu lỗi của phần cứng bên trong không nói làm gì bỏ hơn 30tr ra mua trải nghiệm quá tệ","đổi máy được một ngày thì phát hiện bên trong camera có một vết bụi, mình đổi máy ngày 27/1 28 âm lịch, đến ngày mùng năm tết tức ngày 2/2/2025 mang ra thì nhân viên từ trối đổi kêu phải gửi về hãng, trong khi máy vừa đập hộp có lỗi nhìn bằng mắt thường còn thấy mà phải gửi về hãng để thẩm định , nếu lỗi của phần cứng bên trong không nói làm gì, bỏ hơn 30 triệu ra mua trải nghiệm quá tệ.",đổi máy được phát_hiện trong camera vết bụi đổi máy 271 28 âm_lịch mùng tết tức 22 mang nhân_viên trối đổi kêu phải gửi hãng trong máy đập_hộp lỗi mắt thường thấy mà phải gửi hãng thẩm_định nếu lỗi phần_cứng trong không nói làm gì bỏ hơn 30 triệu mua trải_nghiệm quá tệ,1,0,1
iphone-16-pro-max,"điện thoại mới mua 1 ngày về loa quá trời rè coi phim , nghe nhạc , gọi điện cái nào cũng bị rè cứ mở loa lớn chút là rè còn mở full loa thì nghe rè như tiếng nhạc luôn quá chán","điện thoại mới mua một ngày về, loa quá trời rè, coi phim , nghe nhạc , gọi điện cái nào cũng bị rè, cứ mở loa lớn chút là rè còn mở full loa thì nghe rè như tiếng nhạc luôn quá chán.",điện_thoại mới mua loa quá_trời rè coi phim nhạc gọi điện nào bị rè mở loa lớn chút rè mở full loa rè tiếng nhạc quá chán,2,0,1
iphone-16-pro-max,Nt bị đơ máy nhưng trên hệ thống kiểm tra ko bị lỗi bắt buộc phải mang máy về hãng kiểm tra 710 ngày,"nhắn tin bị đơ máy nhưng trên hệ thống kiểm tra không bị lỗi, bắt buộc phải mang máy về hãng kiểm tra 710 ngày.",nhắn_tin bị đơ máy nhưng trên hệ_thống kiểm_tra không bị lỗi bắt_buộc phải mang máy hãng kiểm_tra,2,0,1
iphone-16-pro-max,Mới mua 16 pro max lúc đập hộp không để ý kĩ về thấy có Vài chân li ti mà không đổi được máy giá trị cao mà đen thật,"mới mua 16 pro max, lúc đập hộp không để ý kĩ về thấy có vài chân li ti mà không đổi được máy, giá trị cao mà đen thật.",mới mua 16 pro max đập_hộp không để_ý kĩ thấy chân li_ti mà không đổi được máy giá_trị cao mà đen thật,1,0,1
