product_id,comment,rating,source_file
iphone-14,Cảm ơn,5,ratings\iphone-14.csv
iphone-14,Hàng quá đẹp,5,ratings\iphone-14.csv
iphone-15-plus,Không chỉnh được camera chụp hình 48 Mb chụp được 36 Mb iOS 18.2.1,3,ratings\iphone-15-plus.csv
iphone-15-plus,Sạc 25 lần tuột 1% pin kém quá,2,ratings\iphone-15-plus.csv
iphone-15-plus,"Màu xanh lá ,96% bán lại bao nhiêu ạ",3,ratings\iphone-15-plus.csv
iphone-15-plus,Sai mới 4thang mà hao hết 3% pin hối hận,2,ratings\iphone-15-plus.csv
iphone-15-plus,"Mới mua chưa đc 1tháng, dùng cũng mướt nhưng lâu lâu đag vào ứng dụng và treo và tự thoát ra, ko hỉu lý do",4,ratings\iphone-15-plus.csv
iphone-15-plus,Mới sài có 8tháng pin còn 95%. Quá bưa.,3,ratings\iphone-15-plus.csv
iphone-15-plus,"Tôi mua được 4 tháng, giờ màn hình đổ mực. Khi nhân viên kiểm tra báo Tôi có cấn thân máy. Tôi không thấy. Nhưng tôi vẫn đồng ý,nhưng lại báo hãng có cấn màn hình và hãng báo không bảo hành. Tôi đã khiếu nại và đang chờ giải quyết. Không biết ra sao đây. Mời cả xem coi có thấy cấn màn hình chổi nào không ạ",3,ratings\iphone-15-plus.csv
iphone-15-plus,Trải nghiệm rất tuyệt,5,ratings\iphone-15-plus.csv
iphone-15-plus,Ủa mua online giá rẻ hơn mua ở tiệm àh shop. Tại tối qua em mới mua giá hơn 23tr.,4,ratings\iphone-15-plus.csv
iphone-15-plus,Sài tốt.,5,ratings\iphone-15-plus.csv
iphone-15-plus,"Máy xài đc mới 3 tháng , chu kì sạc chỉ 38 lần đã tuột 2% thấy chất lượng tệ nhỉ",2,ratings\iphone-15-plus.csv
iphone-15-plus,hôm qua mình mới mua máy. cho mình hỏi sao k kết nối được imess và facetime với sđt dc vậy ạ. e thử các cách hướng dẫn trên mạng rồi. kbiet nvay có đổi 11 dc k ạ huhu,5,ratings\iphone-15-plus.csv
iphone-15-plus,"Sản phẩm tốt, máy dùng mượt, pin trâu. % Pin 1 tháng đầu hơi hao 3% tới nay vẫn chưa tụt, cụm viền camera dễ xước ko đụng chạm va đập rơi gì hết vẫn xước ít. Đánh giá máy tốt nên dùng máy nhẹ xài ốp oke, nhiều màu camera đẹp rẻ hơn 14Promax. Đã mua được 5 tháng.",5,ratings\iphone-15-plus.csv
iphone-15-plus,mát mượt xài rất tốt giá ok hợp lý,5,ratings\iphone-15-plus.csv
iphone-15-plus,"Nhân viên nhiệt tình, máy xài êm 10đ",5,ratings\iphone-15-plus.csv
iphone-15-plus,"Dùng được 2 ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng k nhỉ",4,ratings\iphone-15-plus.csv
iphone-15-plus,Mới mua hôm qua máy mượt pin trâu,5,ratings\iphone-15-plus.csv
iphone-15-plus,tuyệt mn nên trải ngh,5,ratings\iphone-15-plus.csv
iphone-15-plus,Rấy hài lòng,5,ratings\iphone-15-plus.csv
iphone-15-plus,Tốt,5,ratings\iphone-15-plus.csv
iphone-15-plus,Rất đẹp dùng rất tốt,5,ratings\iphone-15-plus.csv
iphone-15-plus,Mua theo lý trí và rất hài lòng,5,ratings\iphone-15-plus.csv
iphone-15-plus,Tốt dùng mượt,5,ratings\iphone-15-plus.csv
iphone-15-plus,"Máy xài mượt , tốt !",5,ratings\iphone-15-plus.csv
iphone-15-plus,Cho mình hỏi dòng ip15pl sao trên khe sim lại không in số máy nhỉ,4,ratings\iphone-15-plus.csv
iphone-15-plus,"Cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. Chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.Góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgdđ ơi.",5,ratings\iphone-15-plus.csv
iphone-15-plus,"Mình đặt mua IP15+ qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. Cửa hàng thì không có ốp lưng, cường lực. Có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. Mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. Một trải nghiệm mua hàng cực kì tệ.",1,ratings\iphone-15-plus.csv
iphone-15-plus,"Dùng hơn hai tháng máy ổn định,chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh",5,ratings\iphone-15-plus.csv
iphone-15-plus,Giâ cao hơn những cửa hàng khác. Khuyến mãi không hữu ích,5,ratings\iphone-15-plus.csv
iphone-15-plus,Ok,5,ratings\iphone-15-plus.csv
iphone-15-plus,Bị lỗi sạc điện thoại không vào pin khi mới mua có 10 ngày mong tgdd liên hệ sớm,2,ratings\iphone-15-plus.csv
iphone-15-plus,Xài pin 1 ngày khỏi suy nghĩ tgdd ngã 3 đh phục vụ tốt,5,ratings\iphone-15-plus.csv
iphone-15-plus,"Điện thoại mk mới mua hôm 2710 đến hnay là 211 mới dùng đc mấy hôm mà đt tụt pin nhiều quá có 7tiếng đồng hồ mk tắt hết wifi, 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất 6% pin ra cửa hàng thì các kêu bình thường và k hỗ trợ mấy mới mà vậy thì",3,ratings\iphone-15-plus.csv
iphone-15-plus,Rất tốt. Nhẹ. Rất mượt,5,ratings\iphone-15-plus.csv
iphone-15-pro-max,Mới mua dc 1 tháng sạc 25 lần mà tuột pin đã tuột 99% rồi,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Đã mua iphone 15pro max hàng đã qua sử dụng tại Thế Giới Di Động, tuy nhiên sản phẩm không phải mã VN/A mà là mã PA/A Indonesia .Quá thất vọng vì nhân viên không nói rõ sản phẩm không phải của Việt Nam.Ngay cả trên website trong mục thông tin của sản phẩm cũng không đề cập tới sản phẩm của nước nào, tại sao không nói rõ cho người mua biết để người mua cân nhắcTôi mua hàng tại TGDĐ bởi vì tin tưởng sản phẩm Iphone này là của thị trường Việt Nam, tuy nhiên lại nhận được sản phẩm của nước ngoài, nếu muốn mua iphone của nước ngoài thì có thể lựa chọn rất nhiều hệ thống của các nhà bán lẻ khác chứ đâu cần mua của TGDĐBản thân tôi đã mua khá nhiều hàng cũ của TGDĐ, ĐMX, tuy nhiên lần này tôi thực sự thất vọng, và có lẽ sẽ cân nhắc thay đổi nơi mua hàng.Tạm biệt nơi đã từng đặt niềm tin",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mình mua điện thoại 26 tháng 11 năm 2024 sử dụng tới ngày 11 tháng 2 năm 2025 thì bị sụp nguồn. Bây giờ phải gửi đi bảo hành chờ đợi mất bao nhiêu thời gian và dữ liệu. Đúng ra những lỗi lặt vặt thì nên gửi đi bảo hành chứ lỗi sập nguồn là phải đổi ngay cho khách một điện thoại khác. Bỏ ra 30 triệu mua điện thoại mà trải nghiệm dở tệ.,1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Tôi mua ngày 16052024 sản phẩm ok nhưng nay là tháng 22005 thấy sạc có vấn đề không biết có đổi dc không mong ad tv,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mới mua 3 tháng sạc 37 lần mà pin tụt còn 98%, tệ thật sự",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Đặt giới hạn sạc 95% sao vẫn sạc lên được 96% vậy ạ,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Sao máy mình thỉnh thoảng có cuộc gọi đến là bị đơ máy không cảm ứng được ạ,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mới mua 15prm , pin tuột nhanh , máy nóng",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mới mua 1 tháng, hay bị lỗi cuộc gọi đến bắt máy ko đc là sao vậy",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,mua về xài 2 thang máy chơi được tầm 1 tiếng là nóng máy. pin con 98% thôi có bảo hành kiểm tra hay đổi được không,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mình mới đập hộp tgdd nhưng để qua đêm pin tụt 45% dù đã tắt wf 3g. Cần hỗ trợ,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,máy mới mua được 1 tháng ở tgđ giờ đổi qua 16 pro max thì bù bao nhiêu nữa bạn ơi,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Iphone mình mua t4. Bấm soạn thảo vban hay bị đơ,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Tôi mua điện thoại 15promax sài hơn 5 tháng mà dây sạc bị hư sạc lúc dô lúc k dô là sao làm như mua dây sạc đểu vậy,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới 1 tháng 15 ngày mà đã tuột 3% có sao kh ạ,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Sạc 54 lần pin còn 98%, pin tụt nhanh, máy nóng",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Tại sao tui mới mua được 1 tháng 4 ngày sạc 35 lần mà pin lại tuột xuống 99%,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Vợ tôi tặng ip 15prom , tôi cảm thấy nó khá giá quá cao so với kinh tế gđ , giờ tối muốn đổi sang sp khác được k , tôi k sử dụng nhìu tác vụ nặng nên vẫn chưa cần thiết cấu hình cao",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mới mua chưa được 3 tháng , chỉ sử dụng lước fb, tiktok 2 ngày sạc lần mà giờ xem lại sạc 26 lần mà pin xuống còn 99% trong khi mua cuc sạc chính hãng tgdđ quá chán thấy thất vọng thật.",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Xài tạm đc.H muốn lên đời 16prm thì bù them bao nhiu tiềnMáy xài ch đc 2 tháng,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mua chưa đc 1 tháng mà lúc có cuộc gọi tới thỉnh thoảng bị đơ màn hình, thỉnh thoảng còn bị đơ máy nửa",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Cho hỏi ở tiệm mình có dán PPF ko vậy,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy mua mới sạc được 4 lần.. không dùng để qua đêm cứ bị tụt 5% pin,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,15pro max dùng ok ko bị nóng máy lắm chỉ ấm ấm có dán decan bảo vệ máy nữa mình đang ios 17.5.1 sạc 36 lần các bạn mua củ sạc chính hãng ip dùng nó sẽ sạc ổn định máy hơn,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mua máy đc hơn 1 tháng. Điều đánh giá đầu tiên là dù promax nhưng k thích bằng 13 thường trc đó tôi sử dụng.1 là dù ram 8G nhưng xử lý chậm, hay bị đơ, nếu thao tác bấm nhanh thì y như rằng đt lác theo luôn, phải ấn phím tắt rồi thoát ứng dụng ra vào lại.2 là zalo, hình ảnh chụp trực tiếp trên ứng dụng zalo quá dở tệ. Độ nét thua xa con 13 trc tôi sdung3 cũng là zalo. Việc chụp nhiều hình ảnh ở camera bên ngoài, sau đó vào luôn zalo để chọn gửi đi, thì thôi xong nó auto lác. Ảnh k load đc ngay mà phải chờ vài phút or đứng hình luôn.Với số tiền 30tr bỏ ra thật k đáng mua chút nào",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới mua dc 1 tháng sạc 25 lần mà tuột pin tuột 99% rôi,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Thế giới di động lúc nào cũng chênh giá cao hơn nhưng cửa hàng khác , nghĩ là uy tin thì vào mua . Lỗi 1 đổi 1 , Mua đc 2 ngày Máy lỗi do NSX khi mang đến đổi thì đùn đẩy , lằng nhằng lắm",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy mình mới sài được 1 tháng 10 ngày từ ngày 01/10/2024 đến ngày 09/11/2024. Dùng sạc chính hãng và không để nóng máy nhiều. Mới chỉ sài được 31 chu kỳ mà pin tụt còn 98%. Mình cần hỗ trợ.,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,pin rất trâu,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"E mới mua đth 15prm vào ngày 28/10/2024 nhưng hiện tại máy lướt k đi cảm giác máy bị đơ, ít dùng và mau tụt pin nữa. E cần hỗ trợ",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mình mới mua sài được 3 tháng mà mới sạc được 91 lần đã xuống 98%,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy mới sử dụng được vài tháng mà mắc lỗi panicfull Giờ không biết phải làm sao Rất mong được phản hồi từ tgdd,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mua về hôm trước hôm sau phát hiện bụi vào camera, liên hệ cửa hàng và khiếu nại đề nghị đổi 1 đổi 1 do lỗi NSX trong tháng đầuquản lý cửa hàng và cskh gọi đến nói đó k phải lỗi của NSX nên k đổi, bắt gửi đi bảo hành ủa máy chính hãng, có bụi vào camera k phải lỗi do NSX thì là do lỗi của KH để lọt bụi vào à",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Tgdd làm ăn kiểu trẻ con làm ăn kiểu vớ vẩn,1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mình mua 15 pro max nay được 16 ngày mà mỗi lần sạc pin là máy nóng, qua đêm không sử dụng sáng mở lên bị tuột 5% pin. Cần hỗ trợ",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Bên mình có thu lại máy không ạ Mình đang có nhu cầu lên 16 promax, máy mình mới mua hôm 23/10 tại tgdd",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mới mua Iphone 15 promax ngày 25/10. Sạc mới duy nhất 1 lần. Lúc sạc thì nóng máy, sạc đầy rut ra để qua đêm thì sáng hôm sau tuột mất hết 5% pin. Nhờ sự hỗ trợ ạ",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Ip 15prm mới mua 21/10/2024 sạc bị nóng là sau ah,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mình mua iPhone PRM tại ĐMX mình thấy rất ok,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Ms xài 3 4 tháng j đó mà pin tuột ko phanh . 106 lần sạc mà xuống 98% . quá chán . cần dc hỗ trợ . đã mua rất nhiều sản phẩm của TGDD chưa bao giờ chán như cái ip15 prm này,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Sp tốt, bảo hành tận nơi",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Bên mình có thu mua lại điện thoại không ak,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới mua ngày 8/9 đến nay đc 1 tháng sạc 29 lần pin tuộc còn 99%,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Ủa dán cường lực ở tgdđ là người ta k ghi trên bill hả mng,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,15pm của e mua hồi tháng 6 tới nay sạc được 55 lần mà phần trăm pin trong cài đặt bị tuột thì như nào ạ,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mua chua dc 1 thang thu lai bao nhieu,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Phát hiện ra trong camera có bụi có được hỗ trợ gì không ạ,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy iphone 15promax sao nghe chỉ được 1 bên loa là sao ta,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mình mới mua máy iphone15prm đã qua sử dụng cả phụ kiện 28tr đưa về tới nhà dây sạc ko sử dụng được gọi điện báo tgdd nhân viên nói bên e ko hỗ trợ dây cáp sạc a mua cái khác sử dụng đi trong khi vừa mua xong được mấy tiếng đồng hồ,1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Xưa rất thích mua hàng TGDD và ủng hộ thường xuyên. Nhưng sau 1 sự việc. Nói ra chắc các bạn nhân viên kiểm tra sẽ biết. Từ đó, lâu thật lâu không hề mua hàng ở TGDD hay Topzone. Nhưng dù sao cũng mong TGDD làm ăn tốt cho nhân viên có công việc ổn định. Mình đi không đổi tên, ngồi không đổi họ. Các bạn check số 0343 750 262 sẽ biết mình đang nói gì. Hehe",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,ad ơi cho mình hỏi máy mình có tình trạng tụt pin khi tắt nguồn và mở lại có bị sao k ạ,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"E mua dc 1.5thg nhưng tầm 10 ngày trở lại đây pin tụt nhanh , e chỉ dùng lướt Facebook tiktok thoi k chơi game mà tụt nhanh,sạc đầy để qua đêm tụt 10% , hỗ trợ e với",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Hệ thống lớn nhưng làm ăn rất buồn cười. Tin nhắn đặt iphone 16 lúc 00g01, thanh toán thành công nhưng 1 lúc sau báo thất bại và không hoàn tiền ngay để đặt mã khác, ngày hôm sau nhân viên báo hoàn tiền từ NH làm. Muốn đat cai khác cũng không đặt được. Các bạn đền bì gì cho thiệt hại này",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới mua được hơn tháng .máy hay bị đơ.nhiều lúc nhắn tin bàn phím cũng bị đơ.trạm vào ứng dụng cũng hay bị đơ.pin nhanh tụt .đã ý kiến lên đây nhưng ko có phản hồi lại,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Sạc 25 Lần Đã Tụt 1% Pin,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Điện thoại này hay bị đơ, người ta gọi tới không bắt máy được. mình mua đc 20 ngày bị đơ đem lên tgdd đổi cho cái mới, giờ cái mới cũng bị y vậy, bực mình hok chịu được.",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Sạc 51 Lần tụt 97%,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mua đc 1 ngày về thấy bị bụi camera, hỏi thì k cho đổi. mà trước vẫn đổi bình thường. m.n mua hàng nên kiểm tra kỹ hoặc là mua mấy chỗ chính sách đổi trả tốt.",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Sạc nóng và dùng cũng nóng, sóng kém mic kem",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Sao em sạc 59 lần mà tụt xuống 99% ạ , 1 ngày em chỉ sạc 1 lần và ko sạc qua đêm hay chơi game gì ạ",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy nhanh hết pin và nóng vô cùng,1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Vừa mua dc mấy ngày thôi. Giờ sạc pin chập chờn lúc vào lúc không . Máy mua tại tggd anh sơn nghệ an. Cần dc tư vấn để đổi trả,1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,100% 20% sài 7 tiếng có bình thường kh ạ 1% sài được 7 phút,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy bị tình trạng sạc cực kì chậm từ 80% 100% . đã tắt sạc tối ưu hóa . đã phản ánh một lần sau mua 3 ngày. nhân viên kĩ thuật báo cứ sạc vài lần sẽ lại nhưng vẫn vậy . gần 1 tháng sử dụng rồi. sạc 80100 3 tiếng k đầy. đề nghị hỗ trợ kiểm tra sản phẩm cho người du.gf,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Sạc 67 lần mới tụt 1% pin Máy chỉ nóng khi sạc pin dưới 75% với quay vdeo chụp hình lâu thôi pin rất trâu nếu ko chơi game chỉ xem phim lướt top top zalo thôi thì 2 ngày mới phải sạc 1 lần nói chung là đáng mua,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới mua là máy bị đơ chưa được 1 tiếng. Mang ra kiểm tra kỹ thuật bảo không vấn đề gì. Kêu đổi thì nói không được phải gửi về hãng. Quá thất vọng,1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới có 1 ngày đem ra bảo hành nói k bị gì máy nóng đơ bấm k ăn h lâu lâu bị Hoài trán s k gửi videos đc,2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mọi thứ đều ổn trừ chơi game hơi lag như kiểu tụt FPS dùng hơn tháng tụt hiệu suất pin còn 99% bật camera thì nóng điêng,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"các bạn cho mình hỏi, máy này hay gặp lỗi gì vậy mình mới mua lúc nãy muốn hỏi để về kiểm tra",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Sạc 65 lần Pin giảm 1%,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mới mua được 2 tháng mà báo lỗi reset với panic rồi,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Tôi đang dùng iphone 15 Promax thử che 2 trên 3 số mắt camera mặt sau lại, chụp ảnh vẫn bình thường như 3 mắt dung lượng 2 bức ảnh để 24 m vậy là sao hả shop",4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Rất ổn cho tới khi chụp hình chơi game đt rất nóng không hiểu lý do tại sao,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Máy mới mua về được 3 ngày , pin tụt nhanh quá, để qua đêm ngày đầu tụt 78%, ngày thứ 2 tụt 5% có ổn ko vậy",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mọi thứ đều ổn trừ pin tụt quá nhanh, khi sạc nóng máy nhưng up lên 17.6 thì lại bình thường nhưng pin tụt vẫn ko đc cải thiện dù đã google các kiểu. Kỹ thuật có hỗ trợ gì ko ạ",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Máy ngon ...mượt..camera chụp đẹp...,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mình mới sạc có 26 lần, mua vào 29/7 đã tụt 1% pin",3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mình mua được 3 tháng, pin còn 99%, lúc đầu sạc pin hơi nóng, sau khi nâng cấp ios 18 beta, máy trở nên bình thường, chụp hình siêu đẹp.",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Thằng 15 pro max này khá tệ, mua về 3 ngày ko có va chạm hay rớt máy mà hôm nay đã bị vỡ kính lan toả ra mặt sau iphone luôn, tưởng mặt titan là bền nên mới mua. Mình đang xài X, 12 pro và 14 pro max luôn con 15 này là tệ nhất",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Ms mua hôm 23/7 để qua đêm pin tụt không biết có vấn đề gì không mặc dù đã tắt định vị ứng dụng nền wifi 4g,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Mới mua hơn tuần, bin chỉ dùng đc 5 tiếng rưỡi không chơi game máy nóng rất nhanh, loa hơi rè bin tụt quá nhanh,để qua đêm tụt 5%, bật camera lên chụp đc 3 bức hình là máy đã nóng ran lên rồi.không biết lỗi này có được bảo hành không,mong tgdd trả lời.",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Bệnh nóng trong người của iphone hãng vẫn chưa giải quyết tốt, còn lại ok",5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,mình mới mua cách đây 4 hôm 15prm titan trắng về chỉ dùng tác vụ bình thường xem live fb shopee k chơi game nhưng máy rất nóng là sao v,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"1. Nhân viên bán điện thoại thì rất nhiệt tình, tốt2. Đt mấy hôm đầu sài mượt và ok sạc không nóng quá có 1 lần gọi video call zalo máy nóng bất thường, mấy hôm sau tự nhiên sạc chưa đến 80% muốn nổ máy. Máy đôi lúc bị giật lag chậm, nt đôi lúc nhảy chữ tùm lum đã có ghi màn hình đt lại. Lướt không mượt, lướt shopee chưa được 5p tự nhiên nóng hổi. Đem lại đmx 330A Bình Giã, P, Thành phố Vũng Tầu, Bà Rịa Vũng Tàu tối hôm qua 19/7 nhân viên nam nói phải gửi hãng nv nữ gọi điện hỏi ai đó r nói kiểm tra tại chỗ cửa hàng được thì nhân viên nam cảm giác không nhiệt tình hình như thấy phiền không muốn hỗ trợ khi thì nói cần có cap chuyển dữ liệu r cần có đt iphone khác mà phải mất nhiều thời gian mất cả ngày nói đt dữ liệu 100gb ý nói nhiều trong khi dữ liệu máy thực tế chừng 67.26gb chưa trừ ios và dl hệ thống. Bữa mình chuyển từ ip cũ qua k nhớ rõ nhưng nhanh. Mình cảm giác nói cho mình đi về cho khỏi hỗ trợ. Thất vọng. Khi rảnh mình về lại nhà và sẽ đem đt vào chi nhánh gần nhà tiếp tục. Không biết có hỗ trợ đổi mới nhanh lẹ được không hay lại lằn nhằn. Mua ở dmx vì dịch vụ đừng làm thất vọng. Nếu mua vì giá thì chỗ khác rẻ hơn.",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Mọi thứ điều tốt mỗi tội sạc pin hơi nóng máy thôi,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Tôi cũng như các bác, pin nhanh tụt, loa zalo và face gọi đến chuông bé, còn vấn đề loa bên phải nghe dc mà bên trái k nghe được vì trên trái là mic nhé các bác",4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Cho mình hỏi sao loa bên phải nghe được bên trái Ko nghe được vậy,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Tại sao camera chụp lại nó sọc vậy ạ,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Ad giải đáp giúp em vấn đề loa chỉ nghe được bên phải với ạ bên trái kh nghe đx,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Ra hỏi shop , shop kêu bình thường nhưng mà pin mỗi lần mở 4g xong tụt nhanh thấy sợ luôn , tầm 3 4p 1% cuối cùng là bị gì vậy shop mua hôm 17 tháng trước",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Xạc pin máy nóng quá,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Sao mình để pin từ tối tới sáng nó bị tụt tầm 34% vậy ạ,4,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Chi nhánh quốc oai có 15prm mầu từ nhiên ko ạ,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,cho m hỏi. đt tự nhiên bị đơ màn hình.ấn tắt nguồn cũng ko đc. bjo phải lsao ạ,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,sau 3 tháng sử dụng thì mọi thứ ổn trừ pin. mỗi lần sạc dù đã để máy ở chế độ máy bay mà nóng thôi rồi. đọc đánh giá thì ai cũng kêu về vấn đề nóng máy của 15 pro max. gọi zalo hay mess tí thôi là máy cũng nóng rồi pin tụt ầm ầm. trước đây dùng samsung A8 plus ko biết nóng máy là gì. lần đầu tiên dùng táo khuyết thấy hoang mang quá luôn. có khi nào đang dùng thì máy nóng lên rồi nổ chanh bành ko ta. đời thủa nhà ai vừa sạc pin vừa cắm quạt sạc cho điện thoại ko ạ,3,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,Pin trâu máy mượt Dùng ko nóng va tuột pin như mn nói Camera đẹp Rất tuyệt,5,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"máy dùng không sài pin vẫn tụt, khởi động lại máy tụt 34%pin , esim vào mạng bị kém, tháo hoặc tắt sim vật lý thì esim mạng mới manh",2,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Máy bị lỗi pin,mặc dù mình không dùng và đã để chế đôi máy bay nhưng cứ 1h là nó lại tự động tụt 1% máy mới mua từ 9/6",1,ratings\iphone-15-pro-max.csv
iphone-15-pro-max,"Appstore tải k được , nó xoay vòng và k nhận đc , dù mạng vẫn mạnh",3,ratings\iphone-15-pro-max.csv
