product_id,comment,comment_clean_stage1,rating
nokia-105-4g-pro,Cứ 30 phút màn hình lại sáng 1 lần. Không làm gì nhưng điện thoại vẫn tự tụt pin nhanh. Chất lượng kém,cứ 30 phút màn hình lại sáng một lần. không làm gì nhưng điện thoại vẫn tự tụt pin nhanh. chất lượng kém.,1
nokia-105-4g-pro,"Tôi có mua cho người thân 01 cái, rất ít sử dụng nhưng pin hết rất nhanh khoảng 2 ngày là phải sạc. Tôi có đem ra Thế giới di động ở Tây Ninh phản ánh nhưng cửa hàng không giải quyết.","tôi có mua cho người thân 01 cái, rất ít sử dụng nhưng pin hết rất nhanh khoảng hai ngày là phải sạc. tôi có đem ra thế giới di động ở tây ninh phản ánh nhưng cửa hàng không giải quyết.",1
nokia-105-4g-pro,Chuyển tắt đài FM khỏi màn hình bằng cách nào vậy,chuyển tắt đài fm khỏi màn hình bằng cách nào vậy?,4
nokia-105-4g-pro,Máy mới mua tầm 3 hoặc 4 ngày tự dưng không nhận sim. Tháo pin khởi động lại xong mấy hôm lại bị. Chán nản,máy mới mua tầm ba hoặc bốn ngày tự dưng không nhận sim. tháo pin khởi động lại xong mấy hôm lại bị. chán nản.,2
nokia-105-4g-pro,đã mua xài rất tốt ..mọi người nên tắt sóng 4G đi đở hao pin hơn,đã mua xài rất tốt ..mọi người nên tắt sóng 4g đi để hao pin hơn.,5
nokia-105-4g-pro,"Pin yếu còn 20%, cam sạc vào được 1h, máy không vô pin, cục sạc nóng,mong TGDD ho tro","pin yếu còn 20%, cam sạc vào được 1h, máy không vô pin, cục sạc nóng, mong thế giới di động hoà trộn.",1
nokia-105-4g-pro,"Thực sự là bên làm phần mềm thiếu rất nhiều cái, k tắt được khóa bàn phím, k đổi được nhạc chuông. Cũng chỉ là tính năng cơ bản nhưng con có con không","thực sự là bên làm phần mềm thiếu rất nhiều cái, không tắt được bàn phím, không đổi được nhạc chuông.., cũng chỉ là tính năng cơ bản nhưng còn có con không.",3
nokia-105-4g-pro,"Làm sao tắt âm thanh nhấn phím, tìm mãi không thấy","làm sao tắt âm thanh, nhấn phím, tìm mãi không thấy?",4
nokia-105-4g-pro,"Im, sóng khỏe,NV nhiệt tình chu đáo, sản phẩm nghe gọi OK xuất sắc","im, sóng, v.v nhiệt tình, chu đáo, sản phẩm nghe gọi ok xuất sắc.",5
nokia-105-4g-pro,"Mới mua hôm qua 7/9 ok hết nhưng seu gọi cho người khác,ở bên đó nghe rất nhỏ bên mình thì nghe ok, chỉnh âm lượng cuộc gọi hết lun cũng vậy.chán","mới mua hôm qua 7/9 ok hết nhưng sợ gọi cho người khác, ở bên đó nghe rất nhỏ, bên mình thì nghe ok, chỉnh âm lượng cuộc gọi hết luôn cũng vậy..chán!",2
nokia-105-4g-pro,Mới mua lên k biết như nào nhưng kỹ htro chuyển hoặc tắt đài FM ra khỏi màn hình để cho người lớn tuổi k bị nhầm. mong phản hồi sớm,mới mua lên không biết như nào nhưng kỹ hổ chuyển hoặc tắt đài fm ra khỏi màn hình để cho người lớn tuổi không bị nhầm. mong phản hồi sớm.,4
nokia-105-4g-pro,Lúc mua tư vấn mình là máy 4G sao lai hiên lên là 2G nhỉ,lúc mua tư vấn mình là máy 4g sao lại hiên lên là 2g nhỉ?,4
nokia-105-4g-pro,"Pin khá trâu, dùng tầm 1 tuần.Thấy mn đánh giá pin yếu cũng khá hoang mang. Có vẻ mọi người để cài đặt mặc định, nó sẽ tự bật dữ liệu di động chữ 4G sẽ hiện trên thanh sóng nên sẽ tụt pin rất nhanh.Mua cho người lớn, nghe gọi to rõ.Không có gì để chê","pin khá trâu, dùng tầm một tuần.thấy mọi người đánh giá pin yếu cũng khá hoang mang. có vẻ mọi người để cài đặt mặc định, nó sẽ tự bật dữ liệu di động, chữ 4g sẽ hiện trên thanh sóng nên sẽ tụt pin rất nhanh.mua cho người lớn, nghe gọi to rõ.không có gì để chê.",5
nokia-105-4g-pro,Xin cho hỏi cách cài chỉ rung cho đt này,xin cho hỏi cách cài chỉ rung cho điện thoại này.,4
nokia-105-4g-pro,"máy lỗi, không sạc được pin","máy lỗi, không sạc được pin.",1
nokia-105-4g-pro,"Đt khá ổn trong tầm giá vẫn giữ nguyên cái chất của cụt gạch nhà NOKIA hiện tại đàm thoại rất ok hy vọng là sẽ sử dụng lâu dài,do mình mua cho Mẹ mình sài nên mình nghĩ càn bềnh thì mình càng vui ...","điện thoại khá ổn trong tầm giá vẫn giữ nguyên cái chất của cụt gạch nhà nokia hiện tại đàm thoại rất ok hy vọng là sẽ sử dụng lâu dài,do mình mua cho mẹ mình sài nên mình nghĩ càng bềnh thì mình càng vui ...",5
nokia-105-4g-pro,Mới mua mà sạc pin cứ báo lỗi không đầy pin,mới mua mà sạc pin cứ báo lỗi không đầy pin.,2
nokia-105-4g-pro,Xin hỗ trợ cài quay số nhanh,xin hỗ trợ cài quay số nhanh.,4
nokia-105-4g-pro,"mình mới mua điện thoại tại tgdd, mà sao điện thoại không hỗ trợ nhắn tin, nhắn tin toàn bị lỗi cả thôi, gọi điện thoại thì tốt.","mình mới mua điện thoại tại tgdd, mà sao điện thoại không hỗ trợ nhắn tin, nhắn tin toàn bị lỗi cả thôi, gọi điện thoại thì tốt.",3
nokia-105-4g-pro,Mới mua cho người thân về dùng được 1 tuần mới sạc pin đầy xong để 2h là tắt nguồn,"mới mua cho người thân về dùng được một tuần, mới sạc pin đầy xong để 2h là tắt nguồn.",1
nokia-105-4g-pro,Cho mình hỏi tíMình có mua máy nàyGiờ muốn đổi sang máy khác đc ko.Máy này chữ nhỏ quá bà nhà mình ko dùng đc,"cho mình hỏi, tímình có mua máy này giờ muốn đổi sang máy khác được ko.máy này chữ nhỏ quá bà nhà mình không dùng được.",5
nokia-105-4g-pro,"tôi mới mua máy, nó báo có bản cập nhật mới, nhưng khi tôi cập nhật lại báo cant find load file, shop coi sao có phải mang ra kỹ thuật ko ạ. Shop phản hồi sớm giúp mình nhé","tôi mới mua máy, nó báo có bản cập nhật mới, nhưng khi tôi cập nhật lại báo cant find load file, shop coi sao, có phải mang ra kỹ thuật không ạ. shop phản hồi sớm giúp mình nhé.",3
nokia-105-4g-pro,Mua tai siêu thị nhân viên bán 770 Gửi thông tin hoa đơn 680,"mua tại siêu thị, nhân viên bán 770 gửi thông tin, hoá đơn 680...",1
nokia-105-4g-pro,"Máy Nokia chất lượng vô cùng tệ pin tuột nhanh , máy lỗi tùm lum , máy luôn mở mà ko nhận cuộc ......","máy nokia chất lượng vô cùng tệ: pin tuột nhanh , máy lỗi tùm lum , máy luôn mở mà không nhận cuộc ......",1
nokia-105-4g-pro,Xài được 2 tuần. Tự dưng thấy báo SIM là Vô hiệu hoá. Khởi động lại thì chỉ thấy màn hình chớp nháy chữ Nokia và máy không hoạt động được.Tờ gấp hướng dẫn kèm theo cũng không nói về trường hợp này.,xài được hai tuần. tự dưng thấy báo sim là vô hiệu hoá. khởi động lại thì chỉ thấy màn hình chớp nháy chữ nokia và máy không hoạt động được.tờ gấp hướng dẫn kèm theo cũng không nói về trường hợp này.,2
nokia-105-4g-pro,Pin to . Kém . Sài hơn 1 ngày . K dùng hết pin,pin to . kém . dài hơn một ngày . không dùng hết pin.,1
nokia-105-4g-pro,Mới mua hôm 30/5. Pin kèm máy dùng đến sáng 3/6 mới sạc pin lần đầu. Nói chung ban đầu thấy ổn. Nhân viên siêu thị giao hàng tận nơi. Nhiệt tình cho dù đi giao hơi xa. Cảm ơn,mới mua hôm 30/5. pin kèm máy dùng đến sáng 3/6 mới sạc pin lần đầu. nói chung ban đầu thấy ổn. nhân viên siêu thị giao hàng tận nơi. nhiệt tình cho dù đi giao hơi xa. cảm ơn.,5
nokia-105-4g-pro,Pin kém. Ko dùng gì mà sạc đầy để chỉ được 30h,pin kém. không dùng gì mà sạc đầy để chỉ được 30h.,2
nokia-105-4g-pro,Sản phẩm bước đầu xài rất tốt.,sản phẩm bước đầu xài rất tốt.,5
nokia-110-4g-pro,Rõ ràng sản phẩm có tặng thêm thẻ nhớ và tai nghe nhưng giao hàng lại không có. Và hộp giao như hình. Tại lúc đó đặt cho mẹ ở dưới quê nên mình không kiểm tra lại và quên việc này. Nên mới nhớ lại và feedback,rõ ràng sản phẩm có tặng thêm thẻ nhớ và tai nghe nhưng giao hàng lại không có. và hộp giao như hình. tại lúc đó đặt cho mẹ ở dưới quê nên mình không kiểm tra lại và quên việc này. nên mới nhớ lại và feedback.,1
nokia-110-4g-pro,"Loa to, nghe nhạc hay. Pin nhanh hết, lắp 2 sim chỉ đc 34 ngày nếu nghe gọi ít. Thiết kế nhỏ gọn cứng cáp, cổng sạc theo chuẩn micro usb khó cắm sạc","loa to, nghe nhạc hay. pin nhanh hết, lắp hai sim chỉ được 34 ngày nếu nghe gọi ít. thiết kế nhỏ gọn, cứng cáp, cổng sạc theo chuẩn micro usb, khó cắm sạc.",3
nokia-110-4g-pro,Mua cái thứ nhất mỗi lần bỏ đt vào túi thì gọi đến thuê bao. Ra đổi sang cái thứ 2 vì còn bảo hành thì vẫn bị như vậy,"mua cái thứ nhất, mỗi lần bỏ điện thoại vào túi thì gọi đến thuê bao.., ra đổi sang cái thứ hai vì còn bảo hành thì vẫn bị như vậy.",1
nokia-110-4g-pro,"Mới dùng hơn 1 tháng đã không lên nguồn, gửi hãng báo lỗi do hãng sản xuất vậy mà thu lại với giá thấp hơn lúc mua rất nhiều. Điện thoại phổ thông chứ đâu phải smartphone, chẳng lẽ trong 1 tháng ngồi bấm nó liên tục như đt cảm ứng đến mức may xuống cấp để rồi thu lại với cái giá chán chê, khách hàng tin tưởng muốn mua sử dụng lâu dài để rồi lỗi sản xuất thì chính khách hàng phải chịu thiệt.","mới dùng hơn một tháng đã không lên nguồn, gửi hãng báo lỗi do hãng sản xuất vậy mà thu lại với giá thấp hơn lúc mua rất nhiều. điện thoại phổ thông chứ đâu phải smartphone, chẳng lẽ trong một tháng ngồi bấm nó liên tục như điện thoại cảm ứng đến mức máy xuống cấp để rồi thu lại với cái giá chán chê, khách hàng tin tưởng muốn mua sử dụng lâu dài để rồi lỗi sản xuất thì chính khách hàng phải chịu thiệt.",1
nokia-110-4g-pro,"Sạc thì hơn 3 tiếng mới đầy pin.để máy như như vậy 2 ngày thì hết pin.hỏi nhân viên thì kêu máy sài mạng 4g nên mau hết pin,vậy sao cái máy cảm ứng để nghe gọi không vẫn sài được 4 đến 5 ngày nhân viên chả biết gì hết trả lời cho qua loa giới thiệu thì kêu pin trâu,trâu chỗ nào trâu nghé hả. Làm ăn thấy chán dẹp tiệm đi là vừa","sạc thì hơn ba tiếng mới đầy pin.để máy như như vậy hai ngày thì hết pin.hỏi nhân viên thì kêu máy sài mạng 4g nên mau hết pin, vậy sao cái máy cảm ứng để nghe gọi không vẫn sài được bốn đến năm ngày, nhân viên chả biết gì hết trả lời cho qua loa, giới thiệu thì kêu pin trâu, trâu chỗ nào trâu nghé hả.., làm ăn thấy chán dẹp tiệm đi là vừa.",1
nokia-110-4g-pro,"SP tốt,dùng ổn,giá tốt","sản phẩm tốt, dùng ổn, giá tốt.",5
nokia-110-4g-pro,"Khi nghe gọi và nhắn tin , hoặc hộp thư đến tiếng chuông điện thoại reo to lắm nhưng cũng okie dùng đc 4 tuần rồi pin thì trâu ko thấy lỗi gì cả","khi nghe gọi và nhắn tin , hoặc hộp thư đến, tiếng chuông điện thoại reo to lắm nhưng cũng chỉ dùng được bốn tuần rồi pin thì trâu không thấy lỗi gì cả.",5
nokia-110-4g-pro,Tôi mua điện thoại xài được 10 ngày. Cuộc gọi đến không có hiển thị tên người gọi. Mong tư vấn giúp với ạ.,tôi mua điện thoại xài được mười ngày. cuộc gọi đến không có hiển thị tên người gọi. mong tư vấn giúp với ạ.,4
nokia-110-4g-pro,Quá tệ. Đó ko dùng đc. Phải tháo sim. Full vạch sóng mà gọi đến toàn báo thuê bao.... Đến cửa hàng TGDD đc hướng dẫn tháo pin... Quá mất tgian. Mua máy để nghe và gọi. Nhưng gọi tới thì ko đc.,quá tệ. đó không dùng đc. phải tháo sim. full vạch sóng mà gọi đến toàn báo thuê bao.... đến cửa hàng thế giới di động được hướng dẫn tháo pin... quá mất thời. mua máy để nghe và gọi. nhưng gọi tới thì không đc.,1
nokia-110-4g-pro,"Cái dt k đáng bao nhiên tiền, nhưng chi phí để tôi đi lại sửa chửa và chờ đợi nó gấp đôi cái giá tiền tôi bỏ ra mua","cái điện thoại không đáng bao nhiêu tiền, nhưng chi phí để tôi đi lại, sửa chữa và chờ đợi nó gấp đôi cái giá tiền tôi bỏ ra mua.",1
nokia-110-4g-pro,"Pin tụt nhanh quá, 1 ngày không dùng mà cũng hết pin nữa","pin tụt nhanh quá, một ngày không dùng mà cũng hết pin nữa.",3
nokia-110-4g-pro,sao mình điện người ta khôn đổ chuông,sao mình điện người ta không đổ chuông?,3
nokia-110-4g-pro,người ta gọi tới ko hiển thị tên mặc dù đã lưu ten trong danh bạ. chỉ mình cách khắc phục đi ạ,"người ta gọi tới không hiển thị tên mặc dù đã lưu tên trong danh bạ.., chỉ mình cách khắc phục đi ạ!",3
nokia-110-4g-pro,"Nghe gọi rõ, pin trâu","nghe gọi rõ, pin trâu.",5
nokia-110-4g-pro,"Sản phẩm rất tệ, không hiển thị được tên người gọi. Không kiểm tra san phẩm trước khi tới tay khác hàng. Thiếu trách nhiệm.","sản phẩm rất tệ, không hiển thị được tên người gọi. không kiểm tra san phẩm trước khi tới tay khác hàng. thiếu trách nhiệm.",1
nokia-110-4g-pro,Có tính năng quay số nhanh không Sao mình đã gán số vào rồi nhưng k dùng được,"có tính năng quay số nhanh không sao, mình đã gán số vào rồi nhưng không dùng được.",3
nokia-110-4g-pro,sạc theo máy để là 5w nhưng thực tế chỉ có 2.75w hỏi nhân viên thì nói không biết,"sạc theo máy để là 5.500w nhưng thực tế chỉ có 2.75w, hỏi nhân viên thì nói không biết.",3
nokia-110-4g-pro,ok mà hơi khó thao tác phím,ok mà hơi khó thao tác phím.,4
nokia-110-4g-pro,"Sản phẩm ở mức trung bình. Sp hơi khó SD với người già. Chứng năng khóa màn hình hơi cùi. DV nhanh chóng, giao nhanh trong vòng 24h. Rất đáng để mua. Ăn đứt vt giao trong vòng 35 ngày.","sản phẩm ở mức trung bình. sản phẩm hơi khó sử dụng với người già. chứng năng màn hình hơi cùi. dv nhanh chóng, giao nhanh trong vòng 24h. rất đáng để mua. ăn đứt và giao trong vòng 35 ngày.",5
nokia-110-4g-pro,"chất lượng thì k biết như nào nhưng máy êm, đèn pin hơi tối, máy nhẹ, ngoại hình đẹp k chổ chê.","chất lượng thì không biết như nào nhưng máy êm, đèn pin hơi tối, máy nhẹ, ngoại hình đẹp không chổ chê.",4
nokia-110-4g-pro,"Điện thoại tốt, pin trâu, mua cho ng lớn tuổi dùng rất ok.","điện thoại tốt, pin trâu, mua cho người lớn tuổi dùng rất ok.",5
nokia-110-4g-pro,"Chữ hơi nhỏ, người lớn tuổi xài sẽ khó nhìn chữ","chữ hơi nhỏ, người lớn tuổi xài sẽ khó nhìn chữ.",3
nokia-110-4g-pro,"Máy nhỏ,gọn, đẹp","máy nhỏ, gọn, đẹp.",5
nokia-220-4g,"Rất mau hết pin, mới mua về xài đc 1 2 ngày mới biết pin dỏm cực kì, mua vì dung lượng pin 1450, mà mới 1 ngày đã hết cho dù ko bấm nhiều chỉ lâu lâu nghe gọi thôi mà tuột pin kinh khủng, trong khoảng tgian 30 ngày muốn đổi thì lỗ sặc máu, nên phải đành chấp nhận xài đại, tức , dt dỏm như cái gì thua mấy cái đt TQ","rất mau hết pin, mới mua về xài được một hai ngày mới biết pin dỏm cực kì, mua vì dung lượng pin 1450, mà mới một ngày đã hết, cho dù không bấm nhiều, chỉ lâu lâu nghe gọi thôi mà tuột pin kinh khủng, trong khoảng thời gian 30 ngày muốn đổi thì lỗ sặc máu, nên phải đành chấp nhận xài đại, tức là điện thoại dỏm như cái gì, thua mấy cái điện thoại trung quốc.",1
nokia-220-4g,Với số tiền bỏ ra mua thì ko sứng một tí nào,với số tiền bỏ ra mua thì không sứng một tí nào.,1
nokia-220-4g,Mua 1 cái bị phải đổi tới 2 lần một sao cho nhà san xuất 5 sao cho cửa hàng,"mua một cái bị phải đổi tới hai lần: một sao cho nhà sản xuất, năm sao cho cửa hàng.",1
nokia-220-4g,"Chất lượng cực kì tệ. Mua về chưa dc 2 tuần thì vỡ màn hình trong. Bên ngoài rất bình thường, ko vỡ ko nứt. Và ko dc bảo hành. Sản phầm tồi tệ nhất của nokia","chất lượng cực kì tệ. mua về chưa được hai tuần thì vỡ màn hình trong. bên ngoài rất bình thường, không vỡ không nứt. và không được bảo hành. sản phầm tồi tệ nhất của nokia.",1
nokia-220-4g,Sao ko vào được intenet. opera mini . Vào Cloud phone thì được.,sao không vào được intenet. opera mini . vào cloud phone thì được.,2
nokia-220-4g,"Nhanh hết pin. Sáng sạc đầy, cả ngày không sài, đến chiều tối sập nguồn luôn.","nhanh hết pin. sáng sạc đầy, cả ngày không sài, đến chiều tối sập nguồn luôn.",1
nokia-220-4g,"Nhanh hết pin, sáng sạc đầy cả ngày không dùng, đến chiều tối không còn miếng pin nào. Sập nguồn luôn","nhanh hết pin, sáng sạc đầy cả ngày không dùng, đến chiều tối không còn miếng pin nào. sập nguồn luôn.",1
nokia-220-4g,Loa nghe đôi lúc nghe không rõ bị rè loa không biết có đổi sang máy khác được không . Mua chưa được 1 tháng,"loa nghe đôi lúc nghe không rõ, bị rè, loa không biết có đổi sang máy khác được không . mua chưa được một tháng.",3
nokia-220-4g,Cần tư vấn rời đài đi. Cài dài vào chỗ đó làm j mà bấm bực mjk ghê,cần tư vấn rời đài đi. cài dài vào chỗ đó làm gì mà bấm bực mình ghê.,5
nokia-220-4g,"28 này mới đúng 1 tháng mà bị liệt hết 2 phím rùi, tìm kiếm trong danh bạ phức tạp hơn cả máy đt 2g trc đây, ko biết có đổi trả đc ko","28 này mới đúng một tháng mà bị liệt hết hai phím rồi, tìm kiếm trong danh bạ phức tạp hơn cả máy điện thoại 2g trước đây, không biết có đổi trả được không?",2
nokia-220-4g,Sao mà nhanh hết pin thế,sao mà nhanh hết pin thế?,3
nokia-220-4g,Phần tin nhắn ko tách được số điện thoại . Rất bất tiện,phần tin nhắn không tách được số điện thoại . rất bất tiện.,4
nokia-220-4g,Phím Fm không dời đi được. Hay bị bấm vô.,phím fm không dời đi được. hay bị bấm vô.,3
nokia-220-4g,"Cách đây 2 tuần tôi có mua 1 điện thoại Nokia 220 4G màu đen ở TGDĐ Mỏ Cày Bắc, Bến Tre và sử dụng, vừa mới đây vào ngày 10/10 tôi mua thêm 1 Nokia 220 4G màu cam đào của PTech là đơn vị phân phối chính hãng dòng máy này. Khi để 2 máy cạnh nhau và bấm phím tôi mới để ý thấy máy màu đen mua ở TGDĐ có đèn bàn phím bị rất tối. Tôi phản ánh vấn đề này nhờ phía kỹ thuật hỗ trợ giúp Thứ 2 nữa là khi kết nối tai nghe bluetooth tình trạng lúc được lúc không điện thoại tự ngắt kết nối rồi lại tự động kết nối trở lại rồi lát lại ngắt cứ lặp đi lặp lại như vậy. Tôi đang dùng tai nghe bluetooth chính hãng Plantronic Explorer 500, vẫn sử dụng với iPhone rất ổn định.","cách đây hai tuần tôi có mua một điện thoại nokia 220 4g màu đen ở tgdđ mỏ cày bắc, bến tre và sử dụng, vừa mới đây vào ngày 10/10 tôi mua thêm một nokia 220 4g màu cam đào của ptech là đơn vị phân phối chính hãng dòng máy này. khi để hai máy cạnh nhau và bấm phím tôi mới để ý thấy máy màu đen mua ở tgdđ có đèn bàn phím bị rất tối. tôi phản ánh vấn đề này nhờ phía kỹ thuật hỗ trợ giúp thứ hai nữa là khi kết nối tai nghe bluetooth tình trạng lúc được lúc không điện thoại tự ngắt kết nối rồi lại tự động kết nối trở lại rồi lát lại ngắt cứ lặp đi lặp lại như vậy. tôi đang dùng tai nghe bluetooth chính hãng plantronic explorer 500, vẫn sử dụng với iphone rất ổn định.",4
nokia-220-4g,Có thể đổi phím FM radio được ko,có thể đổi phím fm radio được không?,5
nokia-220-4g,"Lúc mua hàng tôi được nhân viên điện máy tư vấn dòng này là oke nhất, nhưng đến lúc mang về vô cùng thất vọng, máy không sử dụng 1 ngày tự động hết pin, khi mang lên hỏi lại thì nhân viên trả lời là MÁY NHƯ THẾ, sau 1 tuần không thể chịu được tôi đã mang trả và bị trừ 200k.","lúc mua hàng tôi được nhân viên điện máy tư vấn dòng này là ok nhất, nhưng đến lúc mang về vô cùng thất vọng, máy không sử dụng một ngày tự động hết pin, khi mang lên hỏi lại thì nhân viên trả lời là máy như thế, sau một tuần không thể chịu được tôi đã mang trả và bị trừ 200k.",1
nokia-220-4g,Pin trâu thứ thiệt,pin trâu thứ thiệt.,4
nokia-220-4g,Có thể nào tắt hoặc dời nút đài fm k,có thể nào tắt hoặc dời nút đài fm không?,3
nokia-220-4g,"Máy được thiết kiểu dáng đẹp, độ hoàn thiện cao, cầm nắm tốt, loa to sóng bao khỏe ,. Đối với pin nghe gọi là 2/3 ngày mới sạc 1 lần, nghe nhạc lướt wed youtube 1 ngày...nói chung nokia thì rất ổn áp","máy được thiết kiểu dáng đẹp, độ hoàn thiện cao, cầm nắm tốt, loa to, sóng bao ,... đối với pin nghe gọi là 2/3 ngày mới sạc một lần, nghe nhạc, lướt web, youtube một ngày... nói chung nokia thì rất ổn áp.",4
nokia-220-4g,Có thể nào tắt hoặc dời nút đài fm k,có thể nào tắt hoặc dời nút đài fm không?,3
nokia-220-4g,Dien thoai sat de 1 ngay het bin,dien thoai sat de một ngay het pin.,2
nokia-220-4g,"Điện thoại sạc xong để 2 ngày là hết pin, pin quá tệ","điện thoại sạc xong để hai ngày là hết pin, pin quá tệ.",1
nokia-220-4g,Pin rất tệ.sạc đầy để một ngày chưa sài đã hết.không nên mua nhé,pin rất tệ.sạc đầy để một ngày chưa sài đã hết..không nên mua nhé.,1
nokia-220-4g,"Máy thiết kế đẹp, độ hoàn thiện rất tốt, mặt trước và mặt sau hầu như không có chi tiết thừa nào. Mặt sau vân máy khá đẹp, tháo lắp vỏ tương đối dễ dàng, duy vó lúc tháo sim ra là có vẻ hơi khó chút. Máy cầm nhìn chung trông khá sang, rất gọn. Pin thì mình dùng cảm thấy ở mức ổn, không quá trâu. Sạc đầy tầm 2 tiếng. Loa nghe tốt, âm lượng lúc bật max ở mức vừa phải, không quá to. Loa nghe nhạc nhẹ, nhàng vàng khá êm và hay, không bị chói gắt. Phím bấm cảm giá khá nhẹ, êm. Máy mình thì có phím số 5 bấm đôi lúc không được nhạy lắm, các phím còn lại bấm rất ổn. Về phần mềm thì có tính năng đồng bộ danh bạ từ máy android là tính năng mình thấy rất hay, mình chuyển danh bạ từ máy chính mất 20s là xong rồi. Game thì mình không chơi nhiều, có game rắn, còn mấy game khác thì phải mua. Mình hay nghe nhạc, thấy phần nghe nhạc cần phải hoàn thiện nhiều hơn nữa máy nghe nhạc nhẹ, trữ tình, nhạc vàng rất hay nha. Nhạc sôi động, bass bủng thì kém. Về mạng thì mình có lắp sim 4g xem youtube thấy còn chậm, đôi lúc bị đơ và giật mặc dù cũng là 4g nhưng bắt không khỏe như smartphone. Cái này chắc cũng ít người dùng, mình cũng chỉ cắm test xem thế nào.Mình mua về làm máy phụ và chủ yếu cầm nghe nhạc nên viết đôi dòng cảm nhận để mọi người tham khảo thêm. Cảm ơn đã đọc","máy thiết kế đẹp, độ hoàn thiện rất tốt, mặt trước và mặt sau hầu như không có chi tiết thừa nào. mặt sau vân máy khá đẹp, tháo lắp vỏ tương đối dễ dàng, duy có lúc tháo sim ra là có vẻ hơi khó chút. máy cầm nhìn chung trông khá sang, rất gọn. pin thì mình dùng cảm thấy ở mức ổn, không quá trâu. sạc đầy tầm hai tiếng. loa nghe tốt, âm lượng lúc bật max ở mức vừa phải, không quá to. loa nghe nhạc nhẹ, nhàng vàng khá êm và hay, không bị chói gắt. phím bấm cảm giác khá nhẹ, êm. máy mình thì có phím số năm bấm đôi lúc không được nhạy lắm, các phím còn lại bấm rất ổn. về phần mềm thì có tính năng đồng bộ danh bạ từ máy android là tính năng mình thấy rất hay, mình chuyển danh bạ từ máy chính mất 20s là xong rồi. game thì mình không chơi nhiều, có game trắng, còn mấy game khác thì phải mua. mình hay nghe nhạc, thấy phần nghe nhạc cần phải hoàn thiện nhiều hơn nữa, máy nghe nhạc nhẹ, trữ tình, nhạc vàng rất hay nha. nhạc sôi động, bass bủng thì kém. về mạng thì mình có lắp sim 4g, xem youtube thấy còn chậm, đôi lúc bị đơ và giật mặc dù cũng là 4g nhưng bắt không như smartphone. cái này chắc cũng ít người dùng, mình cũng chỉ cắm test xem thế nào. mình mua về làm máy phụ và chủ yếu cầm nghe nhạc nên viết đôi dòng cảm nhận để mọi người tham khảo thêm. cảm ơn đã đọc.",5
nokia-220-4g,"Máy mới mua sử dụng nghe gọi thì ok . Ko nghe gọi nhiều 1 ngày là hết pin, trường hợp này bảo hành hay sao vậy Admin","máy mới mua sử dụng nghe gọi thì ok . không nghe gọi nhiều một ngày là hết pin, trường hợp này bảo hành hay sao vậy admin?",3
nokia-220-4g,Cần tư vấn dời nút đài Fm,cần tư vấn dời nút đài fm?,4
nokia-220-4g,Có thể dời nút radio đi chỗ khác k v. Ng lớn tuổi dùng bấm nhầm nhanh hết pin quá,có thể dời nút radio đi chỗ khác không v.v. người lớn tuổi dùng bấm nhầm nhanh hết pin quá.,4
nokia-220-4g,"Đài FM lại để ở nút phải, rất dễ bấm nhầm ko biết để nhanh bị hết pin","đài fm lại để ở nút phải, rất dễ bấm nhầm, không biết để nhanh bị hết pin.",2
nokia-220-4g,Dời nút đài bên phải đươc ko vậy,dời nút đài bên phải được không vậy?,4
nokia-220-4g,"Không nên mua cho người lớn tuổi xài, rất khó sử dụng","không nên mua cho người lớn tuổi xài, rất khó sử dụng.",1
nokia-220-4g,"Chức năng FM rất khó chịu. Hảng Nokia dẹp luôn cho rồi, thiết kế chức năng FM bên ngoài vậy người lớn tuổi dùng rất dể bấm nhầm","chức năng fm rất khó chịu. hãng nokia dẹp luôn cho rồi, thiết kế chức năng fm bên ngoài vậy, người lớn tuổi dùng rất dễ bấm nhầm.",1
nokia-220-4g,Dời nút đài bên phải đươc ko vậy,dời nút đài bên phải được không vậy?,3
nokia-220-4g,tốt,tốt.,5
nokia-220-4g,Mình mới lấy hồi chiều này ngày 20 tháng 8.. máy rất ok loa lớn màn hình lớn cái gì cũng lớn hết giá cũng vừa túi tiền... Mình sẽ giới thiệu bạn bè mình mua,"mình mới lấy hồi chiều này, ngày 20 tháng 8.. máy rất ok, loa lớn màn hình lớn cái gì cũng lớn hết, giá cũng vừa túi tiền... mình sẽ giới thiệu bạn bè mình mua.",5
nokia-220-4g,Có thể đổi nút FM không nhỉ Người lớn tuôti sử dụng dễ bấm nhầm nhưng thao tác tắt thì lại rất khó,"có thể đổi nút fm không nhỉ, người lớn tuổi sử dụng dễ bấm nhầm nhưng thao tác tắt thì lại rất khó.",4
nokia-220-4g,Có thể tắt hoặc đổi nút fm không vậy. Bấm nhầm quên tắt là hết pin,"có thể tắt hoặc đổi nút mà không vậy. bấm nhầm, quên tắt là hết pin.",3
nokia-220-4g,"Điện thoại màn hình to, dễ dùng . Pin lâu hết . Nên mua nhé mn","điện thoại màn hình to, dễ dùng . pin lâu hết . nên mua nhé mọi người.",5
